_linear,_angular,timestamp
"geometry_msgs.msg.Vector3(x=0.08079655741054954, y=0.008757004236046147, z=1.020001270001905)","geometry_msgs.msg.Vector3(x=0.00801993485673155, y=0.15125970160021587, z=0.0264868955125257)",1745571469478037399
"geometry_msgs.msg.Vector3(x=0.081076772332387, y=0.008768334813213829, z=1.1288185828493342)","geometry_msgs.msg.Vector3(x=0.007867950186941027, y=0.15080237858303605, z=0.026413832770444807)",1745571469508082094
"geometry_msgs.msg.Vector3(x=0.08122658898702617, y=0.008598925948976707, z=1.0839263212805204)","geometry_msgs.msg.Vector3(x=0.008076614105033563, y=0.1504504162356249, z=0.026339710686724773)",1745571469542750052
"geometry_msgs.msg.Vector3(x=0.08122658898702617, y=0.008598925948976707, z=1.0839263212805204)","geometry_msgs.msg.Vector3(x=0.008076614105033563, y=0.1504504162356249, z=0.026339710686724773)",1745571469577770110
"geometry_msgs.msg.Vector3(x=0.08145689071528583, y=0.008855425184349959, z=1.0855114986922128)","geometry_msgs.msg.Vector3(x=0.007538064117448016, y=0.1501959275401516, z=0.026323996764430938)",1745571469630664204
"geometry_msgs.msg.Vector3(x=0.081497495544717, y=0.00906985715129084, z=1.1305694642948356)","geometry_msgs.msg.Vector3(x=0.007163546373915571, y=0.15024595947396613, z=0.026353481446249168)",1745571469641294720
"geometry_msgs.msg.Vector3(x=0.081497495544717, y=0.00906985715129084, z=1.1305694642948356)","geometry_msgs.msg.Vector3(x=0.007163546373915571, y=0.15024595947396613, z=0.026353481446249168)",1745571469677867725
"geometry_msgs.msg.Vector3(x=0.08160238055633715, y=0.008915712164684954, z=1.1236056394868903)","geometry_msgs.msg.Vector3(x=0.007366319667139489, y=0.14997071322330147, z=0.026293340174525125)",1745571469705488522
"geometry_msgs.msg.Vector3(x=0.08180794477364237, y=0.008836578236929817, z=1.1016805076956193)","geometry_msgs.msg.Vector3(x=0.007392142209069549, y=0.14954872315271436, z=0.026216797846468392)",1745571469738810612
"geometry_msgs.msg.Vector3(x=0.08180794477364237, y=0.008836578236929817, z=1.1016805076956193)","geometry_msgs.msg.Vector3(x=0.007392142209069549, y=0.14954872315271436, z=0.026216797846468392)",1745571469771893712
"geometry_msgs.msg.Vector3(x=0.08186800330055652, y=0.009395595509316118, z=1.1567308984238864)","geometry_msgs.msg.Vector3(x=0.006445253260539858, y=0.14975735517136787, z=0.02630596579641167)",1745571469805415237
"geometry_msgs.msg.Vector3(x=0.08209113682208209, y=0.008959496214713978, z=1.09676826670663)","geometry_msgs.msg.Vector3(x=0.007044846821135783, y=0.14908419083646826, z=0.026153183048847336)",1745571469842126629
"geometry_msgs.msg.Vector3(x=0.08209113682208209, y=0.008959496214713978, z=1.09676826670663)","geometry_msgs.msg.Vector3(x=0.007044846821135783, y=0.14908419083646826, z=0.026153183048847336)",1745571469875352554
"geometry_msgs.msg.Vector3(x=0.0821319197705109, y=0.009179285856817286, z=1.0863062095621219)","geometry_msgs.msg.Vector3(x=0.006666253644986109, y=0.14913361725783186, z=0.026182783861010382)",1745571469907224315
"geometry_msgs.msg.Vector3(x=0.0821319197705109, y=0.009179285856817286, z=1.0863062095621219)","geometry_msgs.msg.Vector3(x=0.006666253644986109, y=0.14913361725783186, z=0.026182783861010382)",1745571469937279831
"geometry_msgs.msg.Vector3(x=0.08213097062045799, y=0.008943582375730166, z=1.0623103438502453)","geometry_msgs.msg.Vector3(x=0.007049758691806, y=0.14899760262141318, z=0.026137498560525975)",1745571469972438026
"geometry_msgs.msg.Vector3(x=0.08213097062045799, y=0.008943582375730166, z=1.0886988815041647)","geometry_msgs.msg.Vector3(x=0.007049758691806, y=0.14899760262141318, z=0.026137498560525975)",1745571470004615537
"geometry_msgs.msg.Vector3(x=0.08213097062045799, y=0.008943582375730166, z=1.0886988815041647)","geometry_msgs.msg.Vector3(x=0.007049758691806, y=0.14899760262141318, z=0.026137498560525975)",1745571470040461526
"geometry_msgs.msg.Vector3(x=0.08224681280460032, y=0.008658158748634378, z=1.0467707390960765)","geometry_msgs.msg.Vector3(x=0.007449043630112689, y=0.14859887036481212, z=0.026044576722630688)",1745571470066816478
"geometry_msgs.msg.Vector3(x=0.08224681280460032, y=0.008658158748634378, z=1.0166009927622472)","geometry_msgs.msg.Vector3(x=0.007449043630112689, y=0.14859887036481212, z=0.026044576722630688)",1745571470104361836
"geometry_msgs.msg.Vector3(x=0.08224681280460032, y=0.008658158748634378, z=1.0166009927622472)","geometry_msgs.msg.Vector3(x=0.007449043630112689, y=0.14859887036481212, z=0.026044576722630688)",1745571470136720584
"geometry_msgs.msg.Vector3(x=0.08226449902922887, y=0.008530937473229135, z=1.0409944487358056)","geometry_msgs.msg.Vector3(x=0.007644062222666484, y=0.1484859086752966, z=0.02601375175193925)",1745571470172695422
"geometry_msgs.msg.Vector3(x=0.08218651290956695, y=0.008564276769339095, z=1.087102340827004)","geometry_msgs.msg.Vector3(x=0.007633443710692477, y=0.14866131626573617, z=0.026045561592873235)",1745571470203164353
"geometry_msgs.msg.Vector3(x=0.08218651290956695, y=0.008564276769339095, z=1.087102340827004)","geometry_msgs.msg.Vector3(x=0.007633443710692477, y=0.14866131626573617, z=0.026045561592873235)",1745571470238728077
"geometry_msgs.msg.Vector3(x=0.08214728172795897, y=0.008580871880634446, z=1.0815591032282685)","geometry_msgs.msg.Vector3(x=0.007628135918293447, y=0.1487486504067221, z=0.026061400626345387)",1745571470280185375
"geometry_msgs.msg.Vector3(x=0.08226786369487739, y=0.008768760866936605, z=1.1158959117703826)","geometry_msgs.msg.Vector3(x=0.007259264484100985, y=0.148623888648173, z=0.02605945795252635)",1745571470301997480
"geometry_msgs.msg.Vector3(x=0.08226786369487739, y=0.008768760866936605, z=1.1158959117703826)","geometry_msgs.msg.Vector3(x=0.007259264484100985, y=0.148623888648173, z=0.02605945795252635)",1745571470335885660
"geometry_msgs.msg.Vector3(x=0.08220769575617552, y=0.008674625412156831, z=1.105815361366601)","geometry_msgs.msg.Vector3(x=0.007443865826678118, y=0.14868644817903212, z=0.026060451993043174)",1745571470368383366
"geometry_msgs.msg.Vector3(x=0.08218651290956695, y=0.008564276769339095, z=1.0645762051240473)","geometry_msgs.msg.Vector3(x=0.007633443710692477, y=0.14866131626573617, z=0.026045561592873235)",1745571470401739329
"geometry_msgs.msg.Vector3(x=0.08218651290956695, y=0.008564276769339095, z=1.0645762051240473)","geometry_msgs.msg.Vector3(x=0.007633443710692477, y=0.14866131626573617, z=0.026045561592873235)",1745571470436149617
"geometry_msgs.msg.Vector3(x=0.08216515425207556, y=0.0084540038421228, z=1.024117978594064)","geometry_msgs.msg.Vector3(x=0.007822950957163517, y=0.14863606818610692, z=0.026030654393726524)",1745571470466808816
"geometry_msgs.msg.Vector3(x=0.08224953298088485, y=0.008895547346397444, z=1.0193190237694836)","geometry_msgs.msg.Vector3(x=0.007064499912296992, y=0.1487363630183607, z=0.02609018221248304)",1745571470499313626
"geometry_msgs.msg.Vector3(x=0.08224953298088485, y=0.008895547346397444, z=1.0193190237694836)","geometry_msgs.msg.Vector3(x=0.007064499912296992, y=0.1487363630183607, z=0.02609018221248304)",1745571470533963326
"geometry_msgs.msg.Vector3(x=0.08232456824957254, y=0.008625076908752779, z=1.0518891098082386)","geometry_msgs.msg.Vector3(x=0.007459402062401692, y=0.14842297436983917, z=0.026012694225048223)",1745571470565997308
"geometry_msgs.msg.Vector3(x=0.08216515425207556, y=0.0084540038421228, z=1.0959547551454139)","geometry_msgs.msg.Vector3(x=0.007822950957163517, y=0.14863606818610692, z=0.026030654393726524)",1745571470599220024
"geometry_msgs.msg.Vector3(x=0.08216515425207556, y=0.0084540038421228, z=1.0959547551454139)","geometry_msgs.msg.Vector3(x=0.007822950957163517, y=0.14863606818610692, z=0.026030654393726524)",1745571470633209159
"geometry_msgs.msg.Vector3(x=0.08224305121795529, y=0.00842030858731248, z=1.100858067395748)","geometry_msgs.msg.Vector3(x=0.007833831232693544, y=0.14846065531226557, z=0.025998829229617965)",1745571470665140924
"geometry_msgs.msg.Vector3(x=0.08220769575617552, y=0.008674625412156831, z=1.07144486485431)","geometry_msgs.msg.Vector3(x=0.007443865826678118, y=0.14868644817903212, z=0.026060451993043174)",1745571470698129137
"geometry_msgs.msg.Vector3(x=0.08220769575617552, y=0.008674625412156831, z=1.07144486485431)","geometry_msgs.msg.Vector3(x=0.007443865826678118, y=0.14868644817903212, z=0.026060451993043174)",1745571470733872608
"geometry_msgs.msg.Vector3(x=0.08220769575617552, y=0.008674625412156831, z=1.0593073414159542)","geometry_msgs.msg.Vector3(x=0.007443865826678118, y=0.14868644817903212, z=0.026060451993043174)",1745571470765074694
"geometry_msgs.msg.Vector3(x=0.08222870253256827, y=0.008785049146412652, z=1.0768622310856881)","geometry_msgs.msg.Vector3(x=0.007254217746526982, y=0.14871146380380304, z=0.026075325548230485)",1745571470797464152
"geometry_msgs.msg.Vector3(x=0.08222870253256827, y=0.008785049146412652, z=1.0768622310856881)","geometry_msgs.msg.Vector3(x=0.007254217746526982, y=0.14871146380380304, z=0.026075325548230485)",1745571470833771251
"geometry_msgs.msg.Vector3(x=0.08218651290956695, y=0.008564276769339095, z=1.0699091933711367)","geometry_msgs.msg.Vector3(x=0.007633443710692477, y=0.14866131626573617, z=0.026045561592873235)",1745571470862826193
"geometry_msgs.msg.Vector3(x=0.08218651290956695, y=0.008564276769339095, z=1.0699091933711367)","geometry_msgs.msg.Vector3(x=0.007633443710692477, y=0.14866131626573617, z=0.026045561592873235)",1745571470910175452
"geometry_msgs.msg.Vector3(x=0.08214362004450111, y=0.008343807253117692, z=1.0374232262686236)","geometry_msgs.msg.Vector3(x=0.008012387125339146, y=0.14861070406283797, z=0.026015730441662412)",1745571470929988639
"geometry_msgs.msg.Vector3(x=0.08214362004450111, y=0.008343807253117692, z=1.0275793215069313)","geometry_msgs.msg.Vector3(x=0.008012387125339146, y=0.14861070406283797, z=0.026015730441662412)",1745571470962686652
"geometry_msgs.msg.Vector3(x=0.08214362004450111, y=0.008343807253117692, z=1.0275793215069313)","geometry_msgs.msg.Vector3(x=0.008012387125339146, y=0.14861070406283797, z=0.026015730441662412)",1745571470995621703
"geometry_msgs.msg.Vector3(x=0.08222558561698319, y=0.0085476319790421, z=1.0799879414973288)","geometry_msgs.msg.Vector3(x=0.007638752482594555, y=0.14857373578646416, z=0.02602967865195326)",1745571471031007591
"geometry_msgs.msg.Vector3(x=0.08231500044880442, y=0.008147295394097613, z=1.0453194003770996)","geometry_msgs.msg.Vector3(x=0.008230267444780642, y=0.1481448140060517, z=0.025920820326089396)",1745571471062610358
"geometry_msgs.msg.Vector3(x=0.08227060274570677, y=0.007925515580139264, z=1.0799879414973288)","geometry_msgs.msg.Vector3(x=0.008610086100861003, y=0.1480934809348093, z=0.025890812754281383)",1745571471094517111
"geometry_msgs.msg.Vector3(x=0.08227060274570677, y=0.007925515580139264, z=1.0799879414973288)","geometry_msgs.msg.Vector3(x=0.008610086100861003, y=0.1480934809348093, z=0.025890812754281383)",1745571471130187548
"geometry_msgs.msg.Vector3(x=0.08235313378159406, y=0.008129865522817215, z=1.0608062627326909)","geometry_msgs.msg.Vector3(x=0.008235973587634718, y=0.14805599030794503, z=0.02590469423132457)",1745571471162060907
"geometry_msgs.msg.Vector3(x=0.08235313378159406, y=0.008129865522817215, z=1.0608062627326909)","geometry_msgs.msg.Vector3(x=0.008235973587634718, y=0.14805599030794503, z=0.02590469423132457)",1745571471196334459
"geometry_msgs.msg.Vector3(x=0.08253236326075881, y=0.008412680917073086, z=1.0352946661581637)","geometry_msgs.msg.Vector3(x=0.007681256552280661, y=0.14786418863140272, z=0.025901028275465067)",1745571471228354832
"geometry_msgs.msg.Vector3(x=0.08256997251242916, y=0.008395587422049293, z=1.0438729237669142)","geometry_msgs.msg.Vector3(x=0.007686573625338656, y=0.14777437794713574, z=0.025884747852933036)",1745571471260977186
"geometry_msgs.msg.Vector3(x=0.08268794327205405, y=0.008586330289899654, z=1.0179578233524342)","geometry_msgs.msg.Vector3(x=0.007314837104204489, y=0.14764421207696948, z=0.025882000550833874)",1745571471293642083
"geometry_msgs.msg.Vector3(x=0.08268794327205405, y=0.008586330289899654, z=1.0179578233524342)","geometry_msgs.msg.Vector3(x=0.007314837104204489, y=0.14764421207696948, z=0.025882000550833874)",1745571471325980049
"geometry_msgs.msg.Vector3(x=0.08293675291316888, y=0.008221895882177041, z=1.0823467750529825)","geometry_msgs.msg.Vector3(x=0.0077397899625130575, y=0.14686251453868515, z=0.02571949215070477)",1745571471359037884
"geometry_msgs.msg.Vector3(x=0.08299459849469623, y=0.008318386400491143, z=1.1210212427677044)","geometry_msgs.msg.Vector3(x=0.007552783293217803, y=0.14679512144254112, z=0.025717769790143716)",1745571471393224257
"geometry_msgs.msg.Vector3(x=0.08299459849469623, y=0.008318386400491143, z=1.1210212427677044)","geometry_msgs.msg.Vector3(x=0.007552783293217803, y=0.14679512144254112, z=0.025717769790143716)",1745571471424613722
"geometry_msgs.msg.Vector3(x=0.08310948428026081, y=0.00851255660023308, z=1.0699091933711367)","geometry_msgs.msg.Vector3(x=0.007177766872442113, y=0.14665923663692518, z=0.025714184606109643)",1745571471456027194
"geometry_msgs.msg.Vector3(x=0.08310948428026081, y=0.00851255660023308, z=1.0699091933711367)","geometry_msgs.msg.Vector3(x=0.007177766872442113, y=0.14665923663692518, z=0.025714184606109643)",1745571471489182978
"geometry_msgs.msg.Vector3(x=0.083314695921637, y=0.00878995597182082, z=1.1412166872805047)","geometry_msgs.msg.Vector3(x=0.0066172759237237855, y=0.1463585733717736, z=0.025691456142902355)",1745571471522353139
"geometry_msgs.msg.Vector3(x=0.08340908972706243, y=0.00848941410071261, z=1.1864100137662184)","geometry_msgs.msg.Vector3(x=0.007023387279350712, y=0.1459303801376206, z=0.02559291452563408)",1745571471557215286
"geometry_msgs.msg.Vector3(x=0.08340908972706243, y=0.00848941410071261, z=1.1864100137662184)","geometry_msgs.msg.Vector3(x=0.007023387279350712, y=0.1459303801376206, z=0.02559291452563408)",1745571471665407656
"geometry_msgs.msg.Vector3(x=0.08356565936994732, y=0.008536327262554941, z=1.109988394815213)","geometry_msgs.msg.Vector3(x=0.006848151644093919, y=0.14557213780588235, z=0.02553876784873434)",1745571471675536262
"geometry_msgs.msg.Vector3(x=0.08344301011391704, y=0.008471954828144784, z=1.0388481555661677)","geometry_msgs.msg.Vector3(x=0.007028193870024766, y=0.1458350228030137, z=0.025575674725919744)",1745571471685766975
"geometry_msgs.msg.Vector3(x=0.08344301011391704, y=0.008471954828144784, z=1.0388481555661677)","geometry_msgs.msg.Vector3(x=0.007028193870024766, y=0.1458350228030137, z=0.025575674725919744)",1745571471695232021
"geometry_msgs.msg.Vector3(x=0.08355459075241563, y=0.00828446685630882, z=1.1805190387853708)","geometry_msgs.msg.Vector3(x=0.007241950401135653, y=0.14542619319037273, z=0.025491149205256705)",1745571471720475907
"geometry_msgs.msg.Vector3(x=0.08370845648608469, y=0.008719231969286208, z=1.0878998967230513)","geometry_msgs.msg.Vector3(x=0.006472244996133457, y=0.14533131945863312, z=0.025516551101639442)",1745571471753355397
"geometry_msgs.msg.Vector3(x=0.08370845648608469, y=0.008719231969286208, z=1.0878998967230513)","geometry_msgs.msg.Vector3(x=0.006472244996133457, y=0.14533131945863312, z=0.025516551101639442)",1745571471787825298
