_linear,_angular,timestamp
"geometry_msgs.msg.Vector3(x=0.6126798236714646, y=0.04235735567231426, z=0.003873989099727046)","geometry_msgs.msg.Vector3(x=0.013306710036744688, y=0.004339916639506255, z=0.07608704916921595)",1745571468256836299
"geometry_msgs.msg.Vector3(x=0.5928590872653724, y=0.0423489493494237, z=0.0041498922733698325)","geometry_msgs.msg.Vector3(x=0.013364100131944579, y=0.0038732116038257833, z=0.07626538086580775)",1745571468290470965
"geometry_msgs.msg.Vector3(x=0.5928590872653724, y=0.0423489493494237, z=0.0041498922733698325)","geometry_msgs.msg.Vector3(x=0.013364100131944579, y=0.0038732116038257833, z=0.07626538086580775)",1745571468326683106
"geometry_msgs.msg.Vector3(x=0.6028306344528895, y=0.04232678316187867, z=0.004048492931627084)","geometry_msgs.msg.Vector3(x=0.013349528824665231, y=0.004056301957439222, z=0.07624003906368718)",1745571468357778482
"geometry_msgs.msg.Vector3(x=0.6028306344528895, y=0.04232678316187867, z=0.004048492931627084)","geometry_msgs.msg.Vector3(x=0.013349528824665231, y=0.004056301957439222, z=0.07624003906368718)",1745571468390620869
"geometry_msgs.msg.Vector3(x=0.5353812433300217, y=0.0423155749038249, z=0.0039978432360413775)","geometry_msgs.msg.Vector3(x=0.013342230584666107, y=0.00414779647172934, z=0.0762272818248927)",1745571468426563791
"geometry_msgs.msg.Vector3(x=0.5553005712502183, y=0.04226095005001091, z=0.003962046542597162)","geometry_msgs.msg.Vector3(x=0.013348745300058053, y=0.004233234429767338, z=0.07629024657124192)",1745571468455721818
"geometry_msgs.msg.Vector3(x=0.5553005712502183, y=0.04226095005001091, z=0.003962046542597162)","geometry_msgs.msg.Vector3(x=0.013348745300058053, y=0.004233234429767338, z=0.07629024657124192)",1745571468490253345
"geometry_msgs.msg.Vector3(x=0.5634004713246706, y=0.042217745486739316, z=0.004084537567954312)","geometry_msgs.msg.Vector3(x=0.013383887327583431, y=0.004041896824627699, z=0.07642859450205126)",1745571468526506045
"geometry_msgs.msg.Vector3(x=0.5856281696203914, y=0.04226166533135216, z=0.00417811224280761)","geometry_msgs.msg.Vector3(x=0.013391595798990859, y=0.0038622024376136106, z=0.0764164339442121)",1745571468554991393
"geometry_msgs.msg.Vector3(x=0.5856281696203914, y=0.04226166533135216, z=0.00417811224280761)","geometry_msgs.msg.Vector3(x=0.013391595798990859, y=0.0038622024376136106, z=0.0764164339442121)",1745571468588253931
"geometry_msgs.msg.Vector3(x=0.547180420181332, y=0.04226166533135216, z=0.00417811224280761)","geometry_msgs.msg.Vector3(x=0.013391595798990859, y=0.0038622024376136106, z=0.0764164339442121)",1745571468624419573
"geometry_msgs.msg.Vector3(x=0.5722220631700545, y=0.04222875732884038, z=0.004134807022502331)","geometry_msgs.msg.Vector3(x=0.013391156994187348, y=0.003950691174077162, z=0.07644128039144657)",1745571468654500581
"geometry_msgs.msg.Vector3(x=0.5722220631700545, y=0.04222875732884038, z=0.004134807022502331)","geometry_msgs.msg.Vector3(x=0.013391156994187348, y=0.003950691174077162, z=0.07644128039144657)",1745571468688081203
"geometry_msgs.msg.Vector3(x=0.5686625911733598, y=0.042184656745166284, z=0.004148895863023236)","geometry_msgs.msg.Vector3(x=0.013404748433367033, y=0.003945063901364727, z=0.07651589055205082)",1745571468723718595
"geometry_msgs.msg.Vector3(x=0.5978073034103021, y=0.04214030886886027, z=0.004162891561161599)","geometry_msgs.msg.Vector3(x=0.013418257980260303, y=0.00393943994513577, z=0.07659004172403497)",1745571468753244241
"geometry_msgs.msg.Vector3(x=0.5978073034103021, y=0.04214030886886027, z=0.004162891561161599)","geometry_msgs.msg.Vector3(x=0.013418257980260303, y=0.00393943994513577, z=0.07659004172403497)",1745571468786153508
"geometry_msgs.msg.Vector3(x=0.5782187441127566, y=0.04217130135063698, z=0.004419622226038708)","geometry_msgs.msg.Vector3(x=0.013461102414085716, y=0.0034817188615725776, z=0.07668943913516439)",1745571468821561357
"geometry_msgs.msg.Vector3(x=0.5983079540681899, y=0.04214030886886027, z=0.004162891561161599)","geometry_msgs.msg.Vector3(x=0.013418257980260303, y=0.00393943994513577, z=0.07659004172403497)",1745571468852590364
"geometry_msgs.msg.Vector3(x=0.5983079540681899, y=0.04214030886886027, z=0.004162891561161599)","geometry_msgs.msg.Vector3(x=0.013418257980260303, y=0.00393943994513577, z=0.07659004172403497)",1745571468883376874
"geometry_msgs.msg.Vector3(x=0.5695497243345863, y=0.042162513539945316, z=0.004155905341540234)","geometry_msgs.msg.Vector3(x=0.013411513429647984, y=0.00394225150617582, z=0.07655302343387935)",1745571468918632328
"geometry_msgs.msg.Vector3(x=0.6456574144743643, y=0.04225041069876356, z=0.004019788736507968)","geometry_msgs.msg.Vector3(x=0.013362919550797289, y=0.00413895738299031, z=0.07634076950848794)",1745571468951170549
"geometry_msgs.msg.Vector3(x=0.6456574144743643, y=0.04225041069876356, z=0.004019788736507968)","geometry_msgs.msg.Vector3(x=0.013362919550797289, y=0.00413895738299031, z=0.07634076950848794)",1745571468984699932
"geometry_msgs.msg.Vector3(x=0.5599418724572259, y=0.04215150875325063, z=0.003998679607838605)","geometry_msgs.msg.Vector3(x=0.013382938587298271, y=0.0042181932508907945, z=0.07647767763571582)",1745571469016866143
"geometry_msgs.msg.Vector3(x=0.5399838832644394, y=0.042140294520683026, z=0.00394867345659987)","geometry_msgs.msg.Vector3(x=0.01337565191668846, y=0.00430916880697785, z=0.07646482521318143)",1745571469049457544
"geometry_msgs.msg.Vector3(x=0.5399838832644394, y=0.042140294520683026, z=0.00394867345659987)","geometry_msgs.msg.Vector3(x=0.01337565191668846, y=0.00430916880697785, z=0.07646482521318143)",1745571469084021441
"geometry_msgs.msg.Vector3(x=0.5202627349013923, y=0.04216228509742569, z=0.003941312256472936)","geometry_msgs.msg.Vector3(x=0.013368850244195572, y=0.004312239622192562, z=0.07642756606992346)",1745571469117654592
"geometry_msgs.msg.Vector3(x=0.5458889398800614, y=0.042314455905644366, z=0.0038891170966353092)","geometry_msgs.msg.Vector3(x=0.01332066339258537, y=0.00433376012308406, z=0.07616352897164749)",1745571469147361515
"geometry_msgs.msg.Vector3(x=0.5458889398800614, y=0.042314455905644366, z=0.0038891170966353092)","geometry_msgs.msg.Vector3(x=0.01332066339258537, y=0.00433376012308406, z=0.07616352897164749)",1745571469181493659
"geometry_msgs.msg.Vector3(x=0.6390162401325372, y=0.04272296035097425, z=0.003793764029484271)","geometry_msgs.msg.Vector3(x=0.013192131353914463, y=0.004299660669876036, z=0.07543100349108614)",1745571469215518596
"geometry_msgs.msg.Vector3(x=0.6022654009444676, y=0.04237870746458552, z=0.0038663891244800153)","geometry_msgs.msg.Vector3(x=0.013299702275782787, y=0.00434299616979622, z=0.07604863505834658)",1745571469247121839
"geometry_msgs.msg.Vector3(x=0.6022654009444676, y=0.04237870746458552, z=0.0038663891244800153)","geometry_msgs.msg.Vector3(x=0.013299702275782787, y=0.00434299616979622, z=0.07604863505834658)",1745571469281487083
"geometry_msgs.msg.Vector3(x=0.5668481819722533, y=0.04244415501646318, z=0.003953311826911281)","geometry_msgs.msg.Vector3(x=0.01330029417867999, y=0.004165496869011158, z=0.07599717621018119)",1745571469313737926
"geometry_msgs.msg.Vector3(x=0.6002089923385681, y=0.04249373217444346, z=0.0037689052028736436)","geometry_msgs.msg.Vector3(x=0.013249855525453014, y=0.004453527320065466, z=0.07580274626028097)",1745571469347472483
"geometry_msgs.msg.Vector3(x=0.6002089923385681, y=0.04249373217444346, z=0.0037689052028736436)","geometry_msgs.msg.Vector3(x=0.013249855525453014, y=0.004453527320065466, z=0.07580274626028097)",1745571469382716473
"geometry_msgs.msg.Vector3(x=0.5712838209891349, y=0.042560936819211505, z=0.003967115149421409)","geometry_msgs.msg.Vector3(x=0.013272117200415582, y=0.004088063670876988, z=0.07581499898717306)",1745571469414148345
"geometry_msgs.msg.Vector3(x=0.5115798161272768, y=0.04267615171935198, z=0.003981198685335188)","geometry_msgs.msg.Vector3(x=0.01324344775626285, y=0.004009967428365775, z=0.07562985080010794)",1745571469442201386
"geometry_msgs.msg.Vector3(x=0.5115798161272768, y=0.04267615171935198, z=0.003981198685335188)","geometry_msgs.msg.Vector3(x=0.01324344775626285, y=0.004009967428365775, z=0.07562985080010794)",1745571469478245260
"geometry_msgs.msg.Vector3(x=0.5659946833873357, y=0.042809975784451754, z=0.003987959915050242)","geometry_msgs.msg.Vector3(x=0.013206916385222403, y=0.003933975093470514, z=0.07540118929151803)",1745571469508285937
"geometry_msgs.msg.Vector3(x=0.5435253280707617, y=0.04287850961257142, z=0.0039043673141874818)","geometry_msgs.msg.Vector3(x=0.013169855343362387, y=0.004038307052516781, z=0.07522520811781246)",1745571469542977681
"geometry_msgs.msg.Vector3(x=0.5435253280707617, y=0.04287850961257142, z=0.0039043673141874818)","geometry_msgs.msg.Vector3(x=0.013169855343362387, y=0.004038307052516781, z=0.07522520811781246)",1745571469577966950
"geometry_msgs.msg.Vector3(x=0.5443604147451081, y=0.04299230907938398, z=0.004032852640708516)","geometry_msgs.msg.Vector3(x=0.013161998382215469, y=0.003769032058724008, z=0.0750979637700758)",1745571469630671989
"geometry_msgs.msg.Vector3(x=0.5669223565513706, y=0.04301514717673593, z=0.004139626353951683)","geometry_msgs.msg.Vector3(x=0.013176740723124584, y=0.0035817731869577855, z=0.07512297973698306)",1745571469641473415
"geometry_msgs.msg.Vector3(x=0.5669223565513706, y=0.04301514717673593, z=0.004139626353951683)","geometry_msgs.msg.Vector3(x=0.013176740723124584, y=0.0035817731869577855, z=0.07512297973698306)",1745571469678142435
"geometry_msgs.msg.Vector3(x=0.5634188769504206, y=0.04306241753317773, z=0.004063455979724601)","geometry_msgs.msg.Vector3(x=0.013146670087262563, y=0.0036831598335697446, z=0.07498535661165073)",1745571469705676525
"geometry_msgs.msg.Vector3(x=0.5524477604651205, y=0.043158617001617466, z=0.004025037150767883)","geometry_msgs.msg.Vector3(x=0.013108398923234196, y=0.0036960711045347745, z=0.07477436157635718)",1745571469739082838
"geometry_msgs.msg.Vector3(x=0.5524477604651205, y=0.043158617001617466, z=0.004025037150767883)","geometry_msgs.msg.Vector3(x=0.013108398923234196, y=0.0036960711045347745, z=0.07477436157635718)",1745571469771902819
"geometry_msgs.msg.Vector3(x=0.5800575177591073, y=0.04319631470876966, z=0.004303208267711884)","geometry_msgs.msg.Vector3(x=0.013152982898205835, y=0.003222626630269929, z=0.07487867758568394)",1745571469805962964
"geometry_msgs.msg.Vector3(x=0.5500145393892445, y=0.043294742153241916, z=0.004087450361624279)","geometry_msgs.msg.Vector3(x=0.013076591524423668, y=0.0035224234105678915, z=0.07454209541823413)",1745571469842149022
"geometry_msgs.msg.Vector3(x=0.5500145393892445, y=0.043294742153241916, z=0.004087450361624279)","geometry_msgs.msg.Vector3(x=0.013076591524423668, y=0.0035224234105678915, z=0.07454209541823413)",1745571469875592407
"geometry_msgs.msg.Vector3(x=0.5448168112264596, y=0.04331767929730235, z=0.004196901170493488)","geometry_msgs.msg.Vector3(x=0.013091391930505191, y=0.0033331268224930546, z=0.07456680862891593)",1745571469907440743
"geometry_msgs.msg.Vector3(x=0.5448168112264596, y=0.04331767929730235, z=0.004196901170493488)","geometry_msgs.msg.Vector3(x=0.013091391930505191, y=0.0033331268224930546, z=0.07456680862891593)",1745571469937476501
"geometry_msgs.msg.Vector3(x=0.5327838567169485, y=0.04331331018643423, z=0.004079728709457193)","geometry_msgs.msg.Vector3(x=0.013068749280262987, y=0.003524879345903, z=0.07449880131070659)",1745571469972632401
"geometry_msgs.msg.Vector3(x=0.5459781255439082, y=0.04331331018643423, z=0.004079728709457193)","geometry_msgs.msg.Vector3(x=0.013068749280262987, y=0.003524879345903, z=0.07449880131070659)",1745571470004836373
"geometry_msgs.msg.Vector3(x=0.5459781255439082, y=0.04331331018643423, z=0.004079728709457193)","geometry_msgs.msg.Vector3(x=0.013068749280262987, y=0.003524879345903, z=0.07449880131070659)",1745571470040634199
"geometry_msgs.msg.Vector3(x=0.5249737348513207, y=0.0433632400004464, z=0.003938410723477729)","geometry_msgs.msg.Vector3(x=0.013022288361315344, y=0.0037245218150563446, z=0.07429943518240606)",1745571470066888687
"geometry_msgs.msg.Vector3(x=0.5098888616844061, y=0.0433632400004464, z=0.003938410723477729)","geometry_msgs.msg.Vector3(x=0.013022288361315344, y=0.0037245218150563446, z=0.07429943518240606)",1745571470104582692
"geometry_msgs.msg.Vector3(x=0.5098888616844061, y=0.0433632400004464, z=0.003938410723477729)","geometry_msgs.msg.Vector3(x=0.013022288361315344, y=0.0037245218150563446, z=0.07429943518240606)",1745571470136945468
"geometry_msgs.msg.Vector3(x=0.5220671236468829, y=0.04336943216528121, z=0.003875262460335479)","geometry_msgs.msg.Vector3(x=0.013006875875969624, y=0.003822031111333242, z=0.0742429543376483)",1745571470172876711
"geometry_msgs.msg.Vector3(x=0.5451246139983684, y=0.04333317475177057, z=0.0038914549607764488)","geometry_msgs.msg.Vector3(x=0.013022780796436617, y=0.0038167218553462386, z=0.07433065813286809)",1745571470203435246
"geometry_msgs.msg.Vector3(x=0.5451246139983684, y=0.04333317475177057, z=0.0038914549607764488)","geometry_msgs.msg.Vector3(x=0.013022780796436617, y=0.0038167218553462386, z=0.07433065813286809)",1745571470239001053
"geometry_msgs.msg.Vector3(x=0.5423547616812618, y=0.04331492131784519, z=0.0038995149309220423)","geometry_msgs.msg.Vector3(x=0.013030700313172694, y=0.0038140679591467234, z=0.07437432520336106)",1745571470280339773
"geometry_msgs.msg.Vector3(x=0.5595530174692812, y=0.04337504523135596, z=0.003993488564180407)","geometry_msgs.msg.Vector3(x=0.013029728976263175, y=0.0036296322420504923, z=0.0743119443240865)",1745571470302213827
"geometry_msgs.msg.Vector3(x=0.5595530174692812, y=0.04337504523135596, z=0.003993488564180407)","geometry_msgs.msg.Vector3(x=0.013029728976263175, y=0.0036296322420504923, z=0.0743119443240865)",1745571470336057842
"geometry_msgs.msg.Vector3(x=0.5544978049448918, y=0.043345046749489476, z=0.003946405926182768)","geometry_msgs.msg.Vector3(x=0.013030225996521587, y=0.003721932913339059, z=0.07434322408951606)",1745571470368630313
"geometry_msgs.msg.Vector3(x=0.5338615461468901, y=0.04333317475177057, z=0.0038914549607764488)","geometry_msgs.msg.Vector3(x=0.013022780796436617, y=0.0038167218553462386, z=0.07433065813286809)",1745571470401983290
"geometry_msgs.msg.Vector3(x=0.5338615461468901, y=0.04333317475177057, z=0.0038914549607764488)","geometry_msgs.msg.Vector3(x=0.013022780796436617, y=0.0038167218553462386, z=0.07433065813286809)",1745571470436399870
"geometry_msgs.msg.Vector3(x=0.5136157565375075, y=0.04332121340389826, z=0.0038365421051555024)","geometry_msgs.msg.Vector3(x=0.013015327196863262, y=0.003911475478581759, z=0.07431803409305346)",1745571470467035474
"geometry_msgs.msg.Vector3(x=0.5112830103375596, y=0.04336852216071596, z=0.0040564209400114765)","geometry_msgs.msg.Vector3(x=0.01304509110624152, y=0.003532249956148496, z=0.07436818150918036)",1745571470499446152
"geometry_msgs.msg.Vector3(x=0.5112830103375596, y=0.04336852216071596, z=0.0040564209400114765)","geometry_msgs.msg.Vector3(x=0.01304509110624152, y=0.003532249956148496, z=0.07436818150918036)",1745571470534223839
"geometry_msgs.msg.Vector3(x=0.5275293909423003, y=0.04339937582814042, z=0.0039223480410006655)","geometry_msgs.msg.Vector3(x=0.013006347112524111, y=0.003729701031200846, z=0.07421148718491959)",1745571470566196623
"geometry_msgs.msg.Vector3(x=0.5495341448131824, y=0.04332121340389826, z=0.0038365421051555024)","geometry_msgs.msg.Vector3(x=0.013015327196863262, y=0.003911475478581759, z=0.07431803409305346)",1745571470599349524
"geometry_msgs.msg.Vector3(x=0.5495341448131824, y=0.04332121340389826, z=0.0038365421051555024)","geometry_msgs.msg.Vector3(x=0.013015327196863262, y=0.003911475478581759, z=0.07431803409305346)",1745571470633474602
"geometry_msgs.msg.Vector3(x=0.5519822340415463, y=0.04335742492272479, z=0.0038201718552119705)","geometry_msgs.msg.Vector3(x=0.012999414614808982, y=0.003916915616346772, z=0.07423032765613279)",1745571470665171182
"geometry_msgs.msg.Vector3(x=0.5373125566887462, y=0.043345046749489476, z=0.003946405926182768)","geometry_msgs.msg.Vector3(x=0.013030225996521587, y=0.003721932913339059, z=0.07434322408951606)",1745571470698398116
"geometry_msgs.msg.Vector3(x=0.5373125566887462, y=0.043345046749489476, z=0.003946405926182768)","geometry_msgs.msg.Vector3(x=0.013030225996521587, y=0.003721932913339059, z=0.07434322408951606)",1745571470734269895
"geometry_msgs.msg.Vector3(x=0.5312437949695683, y=0.043345046749489476, z=0.003946405926182768)","geometry_msgs.msg.Vector3(x=0.013030225996521587, y=0.003721932913339059, z=0.07434322408951606)",1745571470765452313
"geometry_msgs.msg.Vector3(x=0.5400379247736998, y=0.043356829263431956, z=0.004001394689982869)","geometry_msgs.msg.Vector3(x=0.013037662774115243, y=0.003627108873263491, z=0.07435573190190152)",1745571470797714876
"geometry_msgs.msg.Vector3(x=0.5400379247736998, y=0.043356829263431956, z=0.004001394689982869)","geometry_msgs.msg.Vector3(x=0.013037662774115243, y=0.003627108873263491, z=0.07435573190190152)",1745571470834069066
"geometry_msgs.msg.Vector3(x=0.5365280402704348, y=0.04333317475177057, z=0.0038914549607764488)","geometry_msgs.msg.Vector3(x=0.013022780796436617, y=0.0038167218553462386, z=0.07433065813286809)",1745571470863214352
"geometry_msgs.msg.Vector3(x=0.5365280402704348, y=0.04333317475177057, z=0.0038914549607764488)","geometry_msgs.msg.Vector3(x=0.013022780796436617, y=0.0038167218553462386, z=0.07433065813286809)",1745571470910657753
"geometry_msgs.msg.Vector3(x=0.5202517084024753, y=0.04330916284023352, z=0.00378166766993391)","geometry_msgs.msg.Vector3(x=0.013007865220831206, y=0.004006193562669573, z=0.07430535203141898)",1745571470930325429
"geometry_msgs.msg.Vector3(x=0.5153297560216291, y=0.04330916284023352, z=0.00378166766993391)","geometry_msgs.msg.Vector3(x=0.013007865220831206, y=0.004006193562669573, z=0.07430535203141898)",1745571470962869024
"geometry_msgs.msg.Vector3(x=0.5153297560216291, y=0.04330916284023352, z=0.00378166766993391)","geometry_msgs.msg.Vector3(x=0.013007865220831206, y=0.004006193562669573, z=0.07430535203141898)",1745571470995794236
"geometry_msgs.msg.Vector3(x=0.5415656440719583, y=0.04335134517255958, z=0.0038833708097417517)","geometry_msgs.msg.Vector3(x=0.01301483932597663, y=0.0038193762412972775, z=0.07428686789323208)",1745571471031268264
"geometry_msgs.msg.Vector3(x=0.5241740693983895, y=0.0433866907724459, z=0.0036848353921574654)","geometry_msgs.msg.Vector3(x=0.012960410163044698, y=0.004115133722390321, z=0.07407240700302585)",1745571471062747002
"geometry_msgs.msg.Vector3(x=0.5414749055580125, y=0.04336191126972158, z=0.0035743955987554113)","geometry_msgs.msg.Vector3(x=0.012945406377140692, y=0.0043050430504305015, z=0.07404674046740466)",1745571471094775881
"geometry_msgs.msg.Vector3(x=0.5414749055580125, y=0.04336191126972158, z=0.0035743955987554113)","geometry_msgs.msg.Vector3(x=0.012945406377140692, y=0.0043050430504305015, z=0.07404674046740466)",1745571471130511624
"geometry_msgs.msg.Vector3(x=0.5319156774924281, y=0.04340437059469095, z=0.003676362347938739)","geometry_msgs.msg.Vector3(x=0.012952347115662285, y=0.004117986793817359, z=0.07402799515397251)",1745571471162297344
"geometry_msgs.msg.Vector3(x=0.5319156774924281, y=0.04340437059469095, z=0.003676362347938739)","geometry_msgs.msg.Vector3(x=0.012952347115662285, y=0.004117986793817359, z=0.07402799515397251)",1745571471196424833
"geometry_msgs.msg.Vector3(x=0.5192047078450568, y=0.0434936700620694, z=0.0038178250344045673)","geometry_msgs.msg.Vector3(x=0.012950514137732533, y=0.0038406282761403307, z=0.07393209431570136)",1745571471228579184
"geometry_msgs.msg.Vector3(x=0.523492032220885, y=0.04351107457156682, z=0.003809522493230651)","geometry_msgs.msg.Vector3(x=0.012942373926466518, y=0.003843286812669328, z=0.07388718897356787)",1745571471261276925
"geometry_msgs.msg.Vector3(x=0.5105644988664101, y=0.043569823683398734, z=0.003904935136687319)","geometry_msgs.msg.Vector3(x=0.012941000275416937, y=0.0036574185521022445, z=0.07382210603848474)",1745571471293808594
"geometry_msgs.msg.Vector3(x=0.5105644988664101, y=0.043569823683398734, z=0.003904935136687319)","geometry_msgs.msg.Vector3(x=0.012941000275416937, y=0.0036574185521022445, z=0.07382210603848474)",1745571471326340574
"geometry_msgs.msg.Vector3(x=0.5427107033077954, y=0.04368025278154505, z=0.003725155558827949)","geometry_msgs.msg.Vector3(x=0.012859746075352386, y=0.0038698949812565287, z=0.07343125726934258)",1745571471359245965
"geometry_msgs.msg.Vector3(x=0.5620630088422736, y=0.043709027449300476, z=0.0037734266533934156)","geometry_msgs.msg.Vector3(x=0.012858884895071858, y=0.0037763916466089014, z=0.07339756072127056)",1745571471393455904
"geometry_msgs.msg.Vector3(x=0.5620630088422736, y=0.043709027449300476, z=0.0037734266533934156)","geometry_msgs.msg.Vector3(x=0.012858884895071858, y=0.0037763916466089014, z=0.07339756072127056)",1745571471424802516
"geometry_msgs.msg.Vector3(x=0.5365371972840922, y=0.043766162016255834, z=0.0038705655310248954)","geometry_msgs.msg.Vector3(x=0.012857092303054821, y=0.0035888834362210564, z=0.07332961831846259)",1745571471456209686
"geometry_msgs.msg.Vector3(x=0.5365371972840922, y=0.043766162016255834, z=0.0038705655310248954)","geometry_msgs.msg.Vector3(x=0.012857092303054821, y=0.0035888834362210564, z=0.07332961831846259)",1745571471489364839
"geometry_msgs.msg.Vector3(x=0.5722346365113887, y=0.0438668131891081, z=0.004009606143766875)","geometry_msgs.msg.Vector3(x=0.012845728071451177, y=0.0033086379618618928, z=0.0731792866858868)",1745571471522364171
"geometry_msgs.msg.Vector3(x=0.5947899512791494, y=0.043905535512735745, z=0.0038608133324717943)","geometry_msgs.msg.Vector3(x=0.01279645726281704, y=0.003511693639675356, z=0.0729651900688103)",1745571471557582565
"geometry_msgs.msg.Vector3(x=0.5947899512791494, y=0.043905535512735745, z=0.0038608133324717943)","geometry_msgs.msg.Vector3(x=0.01279645726281704, y=0.003511693639675356, z=0.0729651900688103)",1745571471665630416
"geometry_msgs.msg.Vector3(x=0.5565888384333026, y=0.04397916371996481, z=0.0038850821135464554)","geometry_msgs.msg.Vector3(x=0.01276938392436717, y=0.0034240758220469595, z=0.07278606890294118)",1745571471675705278
"geometry_msgs.msg.Vector3(x=0.5210071784523069, y=0.04392101308338762, z=0.003852342293183596)","geometry_msgs.msg.Vector3(x=0.012787837362959872, y=0.003514096935012383, z=0.07291751140150685)",1745571471686158551
"geometry_msgs.msg.Vector3(x=0.5210071784523069, y=0.04392101308338762, z=0.003852342293183596)","geometry_msgs.msg.Vector3(x=0.012787837362959872, y=0.003514096935012383, z=0.07291751140150685)",1745571471695376009
"geometry_msgs.msg.Vector3(x=0.5918181045560433, y=0.043969534207859894, z=0.003759866190075559)","geometry_msgs.msg.Vector3(x=0.012745574602628353, y=0.0036209752005678265, z=0.07271309659518636)",1745571471720752851
"geometry_msgs.msg.Vector3(x=0.5455733050837377, y=0.044048651637783334, z=0.003976867718118512)","geometry_msgs.msg.Vector3(x=0.012758275550819721, y=0.0032361224980667286, z=0.07266565972931656)",1745571471753629076
