_layout,_data,timestamp
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [415.0, -22.5, 2.5763163682359362, 760.0, 136.5])",1745571468982413740
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [417.0, -23.0, 2.233492285469231, 762.0, 136.0])",1745571469014796078
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [417.0, -23.5, 2.1537244621713763, 762.0, 135.5])",1745571469047456552
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [417.0, -23.5, 2.1537244621713763, 762.0, 135.5])",1745571469080953961
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [416.5, -23.5, 2.074846452537247, 761.5, 135.5])",1745571469114258197
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [413.0, -23.5, 2.1773977630083294, 758.0, 135.5])",1745571469145483230
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [413.0, -23.5, 2.1773977630083294, 758.0, 135.5])",1745571469179434555
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [403.5, -23.0, 2.5499714066520935, 748.5, 136.0])",1745571469213673155
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [411.5, -23.5, 2.4029237489356885, 756.5, 135.5])",1745571469244830307
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [411.5, -23.5, 2.4029237489356885, 756.5, 135.5])",1745571469279164531
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [410.5, -22.5, 2.2611389285896712, 755.5, 136.5])",1745571469311416295
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [408.5, -24.0, 2.3948036665992434, 753.5, 135.0])",1745571469344833920
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [408.5, -24.0, 2.3948036665992434, 753.5, 135.0])",1745571469379805013
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [408.0, -22.0, 2.278850071883642, 753.0, 137.0])",1745571469411313373
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [405.5, -21.5, 2.04000254000381, 750.5, 137.5])",1745571469441106483
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [405.5, -21.5, 2.04000254000381, 750.5, 137.5])",1745571469477237375
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [402.5, -21.0, 2.2576371656986685, 747.5, 138.0])",1745571469507182327
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [400.5, -21.5, 2.1678526425610407, 745.5, 137.5])",1745571469540619801
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [400.5, -21.5, 2.1678526425610407, 745.5, 137.5])",1745571469575897395
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [398.5, -20.0, 2.1710229973844255, 743.5, 139.0])",1745571469630658162
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [398.5, -19.0, 2.2611389285896712, 743.5, 140.0])",1745571469639452374
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [398.5, -19.0, 2.2611389285896712, 743.5, 140.0])",1745571469676089603
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [397.0, -19.5, 2.2472112789737806, 742.0, 139.5])",1745571469704660123
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [394.5, -19.5, 2.2033610153912386, 739.5, 139.5])",1745571469738023453
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [394.5, -19.5, 2.2033610153912386, 739.5, 139.5])",1745571469770597230
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [395.0, -17.0, 2.313461796847773, 740.0, 142.0])",1745571469804540118
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [391.5, -18.5, 2.19353653341326, 736.5, 140.5])",1745571469839666411
