_linear,_angular,timestamp
"geometry_msgs.msg.Vector3(x=0.4533794148712704, y=-0.00875848459470214, z=0.0012434773150848016)","geometry_msgs.msg.Vector3(x=0.0005999372660666389, y=0.0745875563450727, z=-0.030845062619211917)",1745570218351764139
"geometry_msgs.msg.Vector3(x=0.5941949522280763, y=-0.007522533749941387, z=0.0012478917887811254)","geometry_msgs.msg.Vector3(x=0.0007055241148799464, y=0.099037823539708, z=-0.03301164813574358)",1745570218378563197
"geometry_msgs.msg.Vector3(x=0.6339709258986453, y=-0.00609891205106471, z=0.0011193358775523703)","geometry_msgs.msg.Vector3(x=0.0006855982535515961, y=0.10629269955866961, z=-0.03170599411609891)",1745570218415948411
"geometry_msgs.msg.Vector3(x=0.6339709258986453, y=-0.00609891205106471, z=0.0011193358775523703)","geometry_msgs.msg.Vector3(x=0.0006855982535515961, y=0.10629269955866961, z=-0.03170599411609891)",1745570218452111523
"geometry_msgs.msg.Vector3(x=0.6756407690254357, y=-0.006017121040566415, z=0.0008605942826585742)","geometry_msgs.msg.Vector3(x=0.00040339871186716907, y=0.11373098890369028, z=-0.032753883605925044)",1745570218484154528
"geometry_msgs.msg.Vector3(x=0.9056905191063112, y=-0.006315389769432911, z=0.0011726681784189636)","geometry_msgs.msg.Vector3(x=0.0007259529372259762, y=0.15293104248029668, z=-0.040252460588200534)",1745570218518846467
"geometry_msgs.msg.Vector3(x=0.9056905191063112, y=-0.006315389769432911, z=0.0011726681784189636)","geometry_msgs.msg.Vector3(x=0.0007259529372259762, y=0.15293104248029668, z=-0.040252460588200534)",1745570218551024502
"geometry_msgs.msg.Vector3(x=0.9558442529177924, y=-0.005115017831457347, z=0.0012986026429645608)","geometry_msgs.msg.Vector3(x=0.0009772501670818519, y=0.16169050841589436, z=-0.039621710998686666)",1745570218583301631
"geometry_msgs.msg.Vector3(x=0.9558442529177924, y=-0.005115017831457347, z=0.0012986026429645608)","geometry_msgs.msg.Vector3(x=0.0009772501670818519, y=0.16169050841589436, z=-0.039621710998686666)",1745570218616341671
"geometry_msgs.msg.Vector3(x=0.9298742313266135, y=-0.004652777772402757, z=0.0008557202096032013)","geometry_msgs.msg.Vector3(x=0.0005205632108745601, y=0.15776726296971816, z=-0.03788330910471151)",1745570218650011598
"geometry_msgs.msg.Vector3(x=1.0281640100361062, y=-0.0037239030044890122, z=0.0013034276067070939)","geometry_msgs.msg.Vector3(x=0.0011210237153811658, y=0.17444303213142123, z=-0.03916328554017375)",1745570218682266135
"geometry_msgs.msg.Vector3(x=1.0281640100361062, y=-0.0037239030044890122, z=0.0013034276067070939)","geometry_msgs.msg.Vector3(x=0.0011210237153811658, y=0.17444303213142123, z=-0.03916328554017375)",1745570218716196414
"geometry_msgs.msg.Vector3(x=1.3064958357846705, y=0.0018549539877632953, z=0.0016436345249053045)","geometry_msgs.msg.Vector3(x=0.0022562148223197387, y=0.2235702669565872, z=-0.03506561459938606)",1745570218749424322
"geometry_msgs.msg.Vector3(x=1.2653199958001213, y=-0.0018457778345000514, z=0.0015314154045830543)","geometry_msgs.msg.Vector3(x=0.0015935390975502057, y=0.21547401265296906, z=-0.042531002349228554)",1745570218780704315
"geometry_msgs.msg.Vector3(x=2.3544235184023234, y=-0.001737600135321296, z=0.0013927986730235301)","geometry_msgs.msg.Vector3(x=0.0014451270813356921, y=0.4029712263660473, z=-0.0749397817460435)",1745570218814022400
"geometry_msgs.msg.Vector3(x=2.3544235184023234, y=-0.001737600135321296, z=0.0013927986730235301)","geometry_msgs.msg.Vector3(x=0.0014451270813356921, y=0.4029712263660473, z=-0.0749397817460435)",1745570218847184948
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.001094724146198291, z=0.00194025348844329)","geometry_msgs.msg.Vector3(x=0.0021663188450973345, y=74478.16084541685, z=-12990.38036389318)",1745570218879249994
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.001094724146198291, z=0.00194025348844329)","geometry_msgs.msg.Vector3(x=0.0021663188450973345, y=74478.16084541685, z=-12990.38036389318)",1745570218913556419
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.001094724146198291, z=0.00194025348844329)","geometry_msgs.msg.Vector3(x=0.0021663188450973345, y=74478.16084541685, z=-12990.38036389318)",1745570218945895923
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=0.002532538468300102, z=0.0018508143652548432)","geometry_msgs.msg.Vector3(x=0.002634604739334018, y=74478.16209990537, z=-12990.371378836488)",1745570218979116719
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=0.002532538468300102, z=0.0018508143652548432)","geometry_msgs.msg.Vector3(x=0.002634604739334018, y=74478.16209990537, z=-12990.371378836488)",1745570219014274840
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=0.00022925881885490837, z=0.001783163999475776)","geometry_msgs.msg.Vector3(x=0.00216653876743655, y=74478.16139142287, z=-12990.377306766579)",1745570219045357929
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=0.004841656321269473, z=0.002940328205106517)","geometry_msgs.msg.Vector3(x=0.004590664456387659, y=74478.16184304436, z=-12990.364312043463)",1745570219079206917
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=0.004841656321269473, z=0.002940328205106517)","geometry_msgs.msg.Vector3(x=0.004590664456387659, y=74478.16184304436, z=-12990.364312043463)",1745570219112651887
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219145717595
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=0.0016733533840752265, z=0.0015189791528936653)","geometry_msgs.msg.Vector3(x=0.002072945633308108, y=74478.16215023719, z=-12990.373620282471)",1745570219177061416
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=0.0016733533840752265, z=0.0015189791528936653)","geometry_msgs.msg.Vector3(x=0.002072945633308108, y=74478.16215023719, z=-12990.373620282471)",1745570219211572831
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219244839201
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219275637371
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219309444743
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219342303648
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219374629166
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219410165368
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219444281401
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=0.005040715919232836, z=0.0022072477383576878)","geometry_msgs.msg.Vector3(x=0.0036987557334835514, y=74478.1628175535, z=-12990.363233932998)",1745570219473224978
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=0.005040715919232836, z=0.0022072477383576878)","geometry_msgs.msg.Vector3(x=0.0036987557334835514, y=74478.1628175535, z=-12990.363233932998)",1745570219508734140
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219541243969
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219573239647
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219607226049
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219642868327
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219673026273
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219703856393
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219738374880
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219770712711
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219802735038
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219846468704
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219870228656
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219903084176
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219937493171
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570219971860478
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570220002272905
"geometry_msgs.msg.Vector3(x=433012.5768922193, y=-0.11744881912532913, z=0.01703380199604323)","geometry_msgs.msg.Vector3(x=-0.05321863131168916, y=74478.18502234352, z=-12990.546529830772)",1745570220034843326
