_linear,_angular,timestamp
"geometry_msgs.msg.Vector3(x=0.06911560516146703, y=0.028920604398143698, z=0.004038345985727496)","geometry_msgs.msg.Vector3(x=0.005554532522492755, y=0.013723458224167954, z=0.049414483684944985)",1745570282800516593
"geometry_msgs.msg.Vector3(x=0.07424694135047225, y=0.02888580523875378, z=0.00383800818293246)","geometry_msgs.msg.Vector3(x=0.005449742920159588, y=0.014875172763741057, z=0.049160322409138334)",1745570282830158033
"geometry_msgs.msg.Vector3(x=0.0672129361096224, y=0.028914743982391942, z=0.004026180059445282)","geometry_msgs.msg.Vector3(x=0.0055320272456860714, y=0.013391573889230683, z=0.049356258255770016)",1745570282863212410
"geometry_msgs.msg.Vector3(x=0.0672129361096224, y=0.028914743982391942, z=0.004026180059445282)","geometry_msgs.msg.Vector3(x=0.0055320272456860714, y=0.013391573889230683, z=0.049356258255770016)",1745570282898366294
"geometry_msgs.msg.Vector3(x=0.07774343319586144, y=0.02891601912322315, z=0.0040801035987614535)","geometry_msgs.msg.Vector3(x=0.005529934802503932, y=0.015091353113543832, z=0.048861940558178676)",1745570282930898544
"geometry_msgs.msg.Vector3(x=0.0701676233879299, y=0.028907138605022822, z=0.004072642205706707)","geometry_msgs.msg.Vector3(x=0.0055012011837101745, y=0.013766127620096989, z=0.04891606853278395)",1745570282964088854
"geometry_msgs.msg.Vector3(x=0.0701676233879299, y=0.028907138605022822, z=0.004072642205706707)","geometry_msgs.msg.Vector3(x=0.0055012011837101745, y=0.013766127620096989, z=0.04891606853278395)",1745570282998956127
"geometry_msgs.msg.Vector3(x=0.06566016614144285, y=0.028910911321536583, z=0.0040938821503755446)","geometry_msgs.msg.Vector3(x=0.0055124476139754375, y=0.012962738534876107, z=0.04906324529601351)",1745570283028484157
"geometry_msgs.msg.Vector3(x=0.07791031398236417, y=0.028764468628496954, z=0.003265689296870287)","geometry_msgs.msg.Vector3(x=0.0050990023561519006, y=0.016197555342455768, z=0.04839414518464221)",1745570283063030666
"geometry_msgs.msg.Vector3(x=0.07791031398236417, y=0.028764468628496954, z=0.003265689296870287)","geometry_msgs.msg.Vector3(x=0.0050990023561519006, y=0.016197555342455768, z=0.04839414518464221)",1745570283098081459
"geometry_msgs.msg.Vector3(x=0.06834007027804562, y=0.028878955069322684, z=0.003978599014685135)","geometry_msgs.msg.Vector3(x=0.005419609566706579, y=0.013534364115451409, z=0.048698699499099045)",1745570283126626960
"geometry_msgs.msg.Vector3(x=0.069900548133875, y=0.028858343061976748, z=0.003877313165826733)","geometry_msgs.msg.Vector3(x=0.005361164412099074, y=0.01392955949922732, z=0.048559666101036965)",1745570283161113919
"geometry_msgs.msg.Vector3(x=0.069900548133875, y=0.028858343061976748, z=0.003877313165826733)","geometry_msgs.msg.Vector3(x=0.005361164412099074, y=0.01392955949922732, z=0.048559666101036965)",1745570283196209916
"geometry_msgs.msg.Vector3(x=0.07442647643595102, y=0.02887488282895239, z=0.004034979024667166)","geometry_msgs.msg.Vector3(x=0.005413733669737911, y=0.014460323567423989, z=0.04830158099269422)",1745570283226591024
"geometry_msgs.msg.Vector3(x=0.07647754711573473, y=0.028866590743510234, z=0.004052824756495091)","geometry_msgs.msg.Vector3(x=0.005397257462252274, y=0.014755873272769582, z=0.04807036572874908)",1745570283259670718
"geometry_msgs.msg.Vector3(x=0.07647754711573473, y=0.028866590743510234, z=0.004052824756495091)","geometry_msgs.msg.Vector3(x=0.005397257462252274, y=0.014755873272769582, z=0.04807036572874908)",1745570283293404964
"geometry_msgs.msg.Vector3(x=0.07269384323743228, y=0.028843784042109445, z=0.003952508905955015)","geometry_msgs.msg.Vector3(x=0.0053361974032533855, y=0.01422545571639517, z=0.04806816182521724)",1745570283323448178
"geometry_msgs.msg.Vector3(x=0.06374869213338527, y=0.02886052038739168, z=0.004082581243371011)","geometry_msgs.msg.Vector3(x=0.005388886371275463, y=0.01249623360397335, z=0.048301725287719845)",1745570283359824725
"geometry_msgs.msg.Vector3(x=0.06374869213338527, y=0.02886052038739168, z=0.004082581243371011)","geometry_msgs.msg.Vector3(x=0.005388886371275463, y=0.01249623360397335, z=0.048301725287719845)",1745570283390039996
"geometry_msgs.msg.Vector3(x=0.07450054383922375, y=0.02868485849608034, z=0.003122002045458541)","geometry_msgs.msg.Vector3(x=0.00491326337665332, y=0.015637924577020984, z=0.04762020750473158)",1745570283424472916
"geometry_msgs.msg.Vector3(x=0.07450054383922375, y=0.02868485849608034, z=0.003122002045458541)","geometry_msgs.msg.Vector3(x=0.00491326337665332, y=0.015637924577020984, z=0.04762020750473158)",1745570283456631164
"geometry_msgs.msg.Vector3(x=0.07026681913684427, y=0.02885235074554769, z=0.004128013422369795)","geometry_msgs.msg.Vector3(x=0.00538079086300026, y=0.013516524726408564, z=0.047908660554896634)",1745570283490204091
"geometry_msgs.msg.Vector3(x=0.0637128390240993, y=0.02883515150628578, z=0.004060337272669198)","geometry_msgs.msg.Vector3(x=0.005337516769854505, y=0.012467207843624806, z=0.04801127480177634)",1745570283522808446
"geometry_msgs.msg.Vector3(x=0.0637128390240993, y=0.02883515150628578, z=0.004060337272669198)","geometry_msgs.msg.Vector3(x=0.005337516769854505, y=0.012467207843624806, z=0.04801127480177634)",1745570283558886871
"geometry_msgs.msg.Vector3(x=0.06925228568296682, y=0.02878900146910675, z=0.0038945242114472854)","geometry_msgs.msg.Vector3(x=0.005227285778045671, y=0.013604288211677588, z=0.04758202147033624)",1745570283588254594
"geometry_msgs.msg.Vector3(x=0.06789832514055727, y=0.028787299928092223, z=0.003927406670868404)","geometry_msgs.msg.Vector3(x=0.005231413807123319, y=0.013311309644514005, z=0.04754864562850425)",1745570283619300633
"geometry_msgs.msg.Vector3(x=0.0755032262565358, y=0.028775139720034804, z=0.0039004823962176093)","geometry_msgs.msg.Vector3(x=0.0052068408241505125, y=0.014640114425970208, z=0.04722939100259599)",1745570283656365795
"geometry_msgs.msg.Vector3(x=0.0755032262565358, y=0.028775139720034804, z=0.0039004823962176093)","geometry_msgs.msg.Vector3(x=0.0052068408241505125, y=0.014640114425970208, z=0.04722939100259599)",1745570283689584247
"geometry_msgs.msg.Vector3(x=0.07861574059384205, y=0.028747229952217995, z=0.0039360347855852615)","geometry_msgs.msg.Vector3(x=0.005174971960036064, y=0.015062008572844201, z=0.04679408294654479)",1745570283720590493
"geometry_msgs.msg.Vector3(x=0.0750960691753425, y=0.028757921670957833, z=0.004047023936095978)","geometry_msgs.msg.Vector3(x=0.005216777870822276, y=0.014292646582059226, z=0.04685042001644623)",1745570283754224944
"geometry_msgs.msg.Vector3(x=0.0750960691753425, y=0.028757921670957833, z=0.004047023936095978)","geometry_msgs.msg.Vector3(x=0.005216777870822276, y=0.014292646582059226, z=0.04685042001644623)",1745570283787380959
"geometry_msgs.msg.Vector3(x=0.0689694814322589, y=0.028759015217413694, z=0.004109924502492578)","geometry_msgs.msg.Vector3(x=0.005234130301297944, y=0.013137829280650415, z=0.046960765179948745)",1745570283820033012
"geometry_msgs.msg.Vector3(x=0.0689694814322589, y=0.028759015217413694, z=0.004109924502492578)","geometry_msgs.msg.Vector3(x=0.005234130301297944, y=0.013137829280650415, z=0.046960765179948745)",1745570283855891139
"geometry_msgs.msg.Vector3(x=0.07216031102899556, y=0.02871782109656141, z=0.00385293289393223)","geometry_msgs.msg.Vector3(x=0.00511536564878305, y=0.014036397967757464, z=0.046819270726755)",1745570283889897719
"geometry_msgs.msg.Vector3(x=0.069565785641924, y=0.02870725095159375, z=0.003914286420154964)","geometry_msgs.msg.Vector3(x=0.00511778953087451, y=0.013471699968715806, z=0.046719149612036104)",1745570283921497103
"geometry_msgs.msg.Vector3(x=0.069565785641924, y=0.02870725095159375, z=0.003914286420154964)","geometry_msgs.msg.Vector3(x=0.00511778953087451, y=0.013471699968715806, z=0.046719149612036104)",1745570283954732876
"geometry_msgs.msg.Vector3(x=0.0728382281387974, y=0.028663351796707037, z=0.0037359353044162987)","geometry_msgs.msg.Vector3(x=0.005017793639850499, y=0.014252424303299722, z=0.04645829252470343)",1745570283984519855
"geometry_msgs.msg.Vector3(x=0.06847511799115916, y=0.02867748265556878, z=0.0038934335420600466)","geometry_msgs.msg.Vector3(x=0.005076736764625132, y=0.01326993599944661, z=0.046517623440476656)",1745570284017450954
"geometry_msgs.msg.Vector3(x=0.06847511799115916, y=0.02867748265556878, z=0.0038934335420600466)","geometry_msgs.msg.Vector3(x=0.005076736764625132, y=0.01326993599944661, z=0.046517623440476656)",1745570284056097854
"geometry_msgs.msg.Vector3(x=0.06862012646930021, y=0.028644002774754217, z=0.003747871298815094)","geometry_msgs.msg.Vector3(x=0.0049987382817952095, y=0.013476873286372456, z=0.04640542670473859)",1745570284083298636
