_linear,_angular,timestamp
"geometry_msgs.msg.Vector3(x=0.17458125419973333, y=0.07967623465224696, z=-0.006512790618998251)","geometry_msgs.msg.Vector3(x=0.005186905022713227, y=0.003688618083932553, z=0.019566867234720342)",1745575479669575517
"geometry_msgs.msg.Vector3(x=0.1732411992862869, y=0.07646330006735852, z=-0.007314183788238237)","geometry_msgs.msg.Vector3(x=0.005035307122077736, y=0.004086497224434464, z=0.01876264308197488)",1745575479703877303
"geometry_msgs.msg.Vector3(x=0.18200914253451975, y=0.07091802389358501, z=-0.0077987436308174195)","geometry_msgs.msg.Vector3(x=0.004719411616359366, y=0.004284953939801869, z=0.017376573283906457)",1745575479736961076
"geometry_msgs.msg.Vector3(x=0.17910197480556908, y=0.06723465898580208, z=-0.008482102003149241)","geometry_msgs.msg.Vector3(x=0.004533078496745764, y=0.004621198933857719, z=0.016458284417951156)",1745575479788987611
"geometry_msgs.msg.Vector3(x=0.1772063892747539, y=0.05515764872085885, z=-0.009624589947236783)","geometry_msgs.msg.Vector3(x=0.003859780168541704, y=0.005145503650422399, z=0.013457471085720117)",1745575479813601821
"geometry_msgs.msg.Vector3(x=0.17219858140584557, y=0.052244514371944044, z=-0.010122716080663965)","geometry_msgs.msg.Vector3(x=0.0037119389188350733, y=0.005401730042124877, z=0.012733729512807114)",1745575479835026575
"geometry_msgs.msg.Vector3(x=0.17598662310819357, y=0.04335113844126631, z=-0.010426674796118503)","geometry_msgs.msg.Vector3(x=0.003189054482063777, y=0.005525720751307782, z=0.01053340568488578)",1745575479877029425
"geometry_msgs.msg.Vector3(x=0.17598662310819357, y=0.04335113844126631, z=-0.010426674796118503)","geometry_msgs.msg.Vector3(x=0.003189054482063777, y=0.005525720751307782, z=0.01053340568488578)",1745575479902699475
"geometry_msgs.msg.Vector3(x=0.17362808472360805, y=0.030195228612510297, z=-0.00953066733739934)","geometry_msgs.msg.Vector3(x=0.002341680819607613, y=0.005008763309754124, z=0.007297458055171203)",1745575479935767764
"geometry_msgs.msg.Vector3(x=0.17362808472360805, y=0.030195228612510297, z=-0.00953066733739934)","geometry_msgs.msg.Vector3(x=0.002341680819607613, y=0.005008763309754124, z=0.007297458055171203)",1745575479976540245
"geometry_msgs.msg.Vector3(x=0.1724240765713165, y=0.024118773688053652, z=-0.009747869595266951)","geometry_msgs.msg.Vector3(x=0.0019890778700978468, y=0.005135484767188462, z=0.005793880250161341)",1745575480001445809
"geometry_msgs.msg.Vector3(x=0.17547880983202283, y=0.012945458891254952, z=-0.009892769963400667)","geometry_msgs.msg.Vector3(x=0.0013266246313728097, y=0.005256818700410436, z=0.0030226707527360006)",1745575480033461267
"geometry_msgs.msg.Vector3(x=0.16450975729939432, y=0.004029166268795986, z=-0.010469033260010507)","geometry_msgs.msg.Vector3(x=0.000823615021770055, y=0.005636246205292455, z=0.0007864529588780164)",1745575480067422063
"geometry_msgs.msg.Vector3(x=0.16450975729939432, y=0.004029166268795986, z=-0.010469033260010507)","geometry_msgs.msg.Vector3(x=0.000823615021770055, y=0.005636246205292455, z=0.0007864529588780164)",1745575480102470902
"geometry_msgs.msg.Vector3(x=0.1699835032117279, y=-0.0022635458665635965, z=-0.009184819258832123)","geometry_msgs.msg.Vector3(x=0.0003725733011388044, y=0.0049814947401968825, z=-0.0007615799975845499)",1745575480136318475
"geometry_msgs.msg.Vector3(x=0.16443496679330233, y=-0.008522792609313512, z=-0.0076539941333892934)","geometry_msgs.msg.Vector3(x=-8.981569860967024e-05, y=0.004204623892183222, z=-0.0023000176699886875)",1745575480166528841
"geometry_msgs.msg.Vector3(x=0.16997360362665634, y=-0.01828166339066343, z=-0.00549483596617865)","geometry_msgs.msg.Vector3(x=-0.0007984974881320001, y=0.0031455961653684824, z=-0.004718394248052727)",1745575480203224145
"geometry_msgs.msg.Vector3(x=0.17025472747198547, y=-0.020455704609425838, z=-0.004479337150725672)","geometry_msgs.msg.Vector3(x=-0.000985631680392501, y=0.002622587219757823, z=-0.005245174439515648)",1745575480233541310
"geometry_msgs.msg.Vector3(x=0.17093421341650394, y=-0.02326620830458893, z=-0.0024732215831507203)","geometry_msgs.msg.Vector3(x=-0.0012648876088342997, y=0.0015756984586436863, z=-0.005908869219913825)",1745575480266558149
"geometry_msgs.msg.Vector3(x=0.17132780267343667, y=-0.02518298228942778, z=-0.0014013015874872233)","geometry_msgs.msg.Vector3(x=-0.0014392191142921001, y=0.0010260681416870907, z=-0.006370938488549075)",1745575480306135726
"geometry_msgs.msg.Vector3(x=0.1768308132281592, y=-0.029507397653125454, z=-0.00023725299499213848)","geometry_msgs.msg.Vector3(x=-0.0017654711138488106, y=0.00046639813823770094, z=-0.007451132088750735)",1745575480330143687
"geometry_msgs.msg.Vector3(x=0.1785793633744288, y=-0.03277299077238803, z=0.0009917505990361568)","geometry_msgs.msg.Vector3(x=-0.002031119612161819, y=-0.00014006102724529746, z=-0.008261408208505565)",1745575480362390849
"geometry_msgs.msg.Vector3(x=0.1780823428138713, y=-0.031452026416459174, z=0.0019159147654141454)","geometry_msgs.msg.Vector3(x=-0.00199947002559852, y=-0.0006541600647181441, z=-0.007895465750871182)",1745575480395409665
"geometry_msgs.msg.Vector3(x=0.18097849763395554, y=-0.032444049889488194, z=0.00236791675126681)","geometry_msgs.msg.Vector3(x=-0.002084325916325337, y=-0.000879252339381159, z=-0.00813987768125756)",1745575480428752105
"geometry_msgs.msg.Vector3(x=0.18741983131360648, y=-0.034129854877811956, z=0.003139645907990889)","geometry_msgs.msg.Vector3(x=-0.0022288213779620876, y=-0.0012627488713342092, z=-0.008555977788600948)",1745575480462658018
"geometry_msgs.msg.Vector3(x=0.18312449844258588, y=-0.033684626191630374, z=0.004013817931431009)","geometry_msgs.msg.Vector3(x=-0.0022480431589168384, y=-0.0017328240708856042, z=-0.008418789276504466)",1745575480494538476
"geometry_msgs.msg.Vector3(x=0.18888230926888674, y=-0.034819031928668365, z=0.003983064960525456)","geometry_msgs.msg.Vector3(x=-0.002316020708017888, y=-0.001698892838015805, z=-0.00871302601269669)",1745575480528513466
"geometry_msgs.msg.Vector3(x=0.18888230926888674, y=-0.034819031928668365, z=0.003983064960525456)","geometry_msgs.msg.Vector3(x=-0.002316020708017888, y=-0.001698892838015805, z=-0.00871302601269669)",1745575480561462477
"geometry_msgs.msg.Vector3(x=0.1921755905770702, y=-0.03536298072560081, z=0.004348585761741798)","geometry_msgs.msg.Vector3(x=-0.0023688798255597473, y=-0.0018836882554873595, z=-0.008844794771169635)",1745575480594153615
"geometry_msgs.msg.Vector3(x=0.19388951615215094, y=-0.03504621123619463, z=0.0033635463669579937)","geometry_msgs.msg.Vector3(x=-0.0022970197972319527, y=-0.0013669822781286391, z=-0.008787638842846645)",1745575480628002131
"geometry_msgs.msg.Vector3(x=0.20265276738602184, y=-0.034101763615854146, z=0.0035452257649109756)","geometry_msgs.msg.Vector3(x=-0.0022486866434143485, y=-0.001478283318954155, z=-0.00853837813952132)",1745575480661057773
"geometry_msgs.msg.Vector3(x=0.20265276738602184, y=-0.034101763615854146, z=0.0035452257649109756)","geometry_msgs.msg.Vector3(x=-0.0022486866434143485, y=-0.001478283318954155, z=-0.00853837813952132)",1745575480702265048
"geometry_msgs.msg.Vector3(x=0.2032976790813917, y=-0.03351122699513467, z=0.002304539864895555)","geometry_msgs.msg.Vector3(x=-0.0021463840763588293, y=-0.000828697801683303, z=-0.008417487989706476)",1745575480729433522
"geometry_msgs.msg.Vector3(x=0.1992001365507244, y=-0.029578217319580703, z=0.0006726792224556306)","geometry_msgs.msg.Vector3(x=-0.001818471541166222, y=-1.9822307527053052e-05, z=-0.007444987509430191)",1745575480761660172
"geometry_msgs.msg.Vector3(x=0.2063342317564634, y=-0.03206618105811957, z=0.0007858504926063019)","geometry_msgs.msg.Vector3(x=-0.0019767895765807637, y=-4.128950738587489e-05, z=-0.008084085517725837)",1745575480794849921
"geometry_msgs.msg.Vector3(x=0.20344128240703135, y=-0.032414197982538105, z=0.00015817695624419296)","geometry_msgs.msg.Vector3(x=-0.0019646363360805, y=0.0003007160256969653, z=-0.008191405857902458)",1745575480825365697
"geometry_msgs.msg.Vector3(x=0.20344128240703135, y=-0.032414197982538105, z=0.00015817695624419296)","geometry_msgs.msg.Vector3(x=-0.0019646363360805, y=0.0003007160256969653, z=-0.008191405857902458)",1745575480860471279
"geometry_msgs.msg.Vector3(x=0.19282523560079293, y=-0.03035580371987329, z=-0.0016644227799255502)","geometry_msgs.msg.Vector3(x=-0.0017410133558721532, y=0.0012483821279955787, z=-0.007710167256302741)",1745575480891862643
"geometry_msgs.msg.Vector3(x=0.1997587506779758, y=-0.03139482566544489, z=-0.002437973805302093)","geometry_msgs.msg.Vector3(x=-0.001763329890495487, y=0.001684527531268357, z=-0.0080020360745057)",1745575480924379709
"geometry_msgs.msg.Vector3(x=0.19372370117456808, y=-0.03085673905326733, z=-0.003535505390225432)","geometry_msgs.msg.Vector3(x=-0.0016715012692337357, y=0.0022722398965256906, z=-0.00789565146147892)",1745575480958960152
"geometry_msgs.msg.Vector3(x=0.19372370117456808, y=-0.03085673905326733, z=-0.003535505390225432)","geometry_msgs.msg.Vector3(x=-0.0016715012692337357, y=0.0022722398965256906, z=-0.00789565146147892)",1745575481001388538
"geometry_msgs.msg.Vector3(x=0.20008010484928507, y=-0.030388304645520867, z=-0.005469942526839797)","geometry_msgs.msg.Vector3(x=-0.0015388737776160593, y=0.003323536807506851, z=-0.007835026540523931)",1745575481025530305
"geometry_msgs.msg.Vector3(x=0.20008010484928507, y=-0.030388304645520867, z=-0.005469942526839797)","geometry_msgs.msg.Vector3(x=-0.0015388737776160593, y=0.003323536807506851, z=-0.007835026540523931)",1745575481058502551
"geometry_msgs.msg.Vector3(x=0.19625448031009102, y=-0.030786444066760673, z=-0.005137854437788929)","geometry_msgs.msg.Vector3(x=-0.0015811967689460054, y=0.003148015216562081, z=-0.00792786762085674)",1745575481090758616
"geometry_msgs.msg.Vector3(x=0.2010338322911847, y=-0.030620807912522034, z=-0.007103560605349453)","geometry_msgs.msg.Vector3(x=-0.0014652661187308034, y=0.004230607505083129, z=-0.007950063664700496)",1745575481134536579
"geometry_msgs.msg.Vector3(x=0.19844200887437918, y=-0.030121115053974648, z=-0.005864680680334516)","geometry_msgs.msg.Vector3(x=-0.0015012185090488247, y=0.0035361858705063743, z=-0.007778377486603966)",1745575481158107088
"geometry_msgs.msg.Vector3(x=0.20418174936747457, y=-0.02964257964050591, z=-0.0064383603079426685)","geometry_msgs.msg.Vector3(x=-0.0014409143889238239, y=0.003844304430140632, z=-0.007672752908986592)",1745575481199376610
"geometry_msgs.msg.Vector3(x=0.20346556341123997, y=-0.02878011970336265, z=-0.0055344975634898045)","geometry_msgs.msg.Vector3(x=-0.0014366390977159243, y=0.0033308305450895476, z=-0.007419307632975789)",1745575481223121513
"geometry_msgs.msg.Vector3(x=0.20994392304610893, y=-0.029084656231286407, z=-0.005394280259359787)","geometry_msgs.msg.Vector3(x=-0.001462875006936842, y=0.003259024799219005, z=-0.007493859395643533)",1745575481258723608
"geometry_msgs.msg.Vector3(x=0.20899396955299407, y=-0.028699568756588342, z=-0.004864640483713247)","geometry_msgs.msg.Vector3(x=-0.0014677607446857608, y=0.0029617677019240147, z=-0.007377308933604917)",1745575481291931125
"geometry_msgs.msg.Vector3(x=0.21213549801239648, y=-0.0278429509826076, z=-0.004986423833116426)","geometry_msgs.msg.Vector3(x=-0.0014087110770527654, y=0.0030140294633734933, z=-0.007159270654874382)",1745575481323473710
"geometry_msgs.msg.Vector3(x=0.205004549099829, y=-0.02663392570532804, z=-0.004705747679152466)","geometry_msgs.msg.Vector3(x=-0.0013498464869280487, y=0.0028404101931250435, z=-0.006838207850465218)",1745575481363407568
"geometry_msgs.msg.Vector3(x=0.20839676002663504, y=-0.02725698973074606, z=-0.003965475987948815)","geometry_msgs.msg.Vector3(x=-0.0014278252661785484, y=0.0024464232462402596, z=-0.006976829564590026)",1745575481397110646
"geometry_msgs.msg.Vector3(x=0.22117672083015474, y=-0.025724915701835122, z=-0.0022798835412975245)","geometry_msgs.msg.Vector3(x=-0.0014249853237365483, y=0.0015077826560684262, z=-0.006533921060897471)",1745575481420622203
"geometry_msgs.msg.Vector3(x=0.22117672083015474, y=-0.025724915701835122, z=-0.0022798835412975245)","geometry_msgs.msg.Vector3(x=-0.0014249853237365483, y=0.0015077826560684262, z=-0.006533921060897471)",1745575481461477937
"geometry_msgs.msg.Vector3(x=0.21447155317122057, y=-0.024596151370827702, z=-0.0014744004741249605)","geometry_msgs.msg.Vector3(x=-0.0013995727676516655, y=0.001056781628074984, z=-0.006222535786606594)",1745575481486181822
"geometry_msgs.msg.Vector3(x=0.2204785785124328, y=-0.023958086792824296, z=-0.0010618487740624851)","geometry_msgs.msg.Vector3(x=-0.0013829647106859224, y=0.0008258992537320572, z=-0.006048376624346213)",1745575481518909589
"geometry_msgs.msg.Vector3(x=0.2204785785124328, y=-0.023958086792824296, z=-0.0010618487740624851)","geometry_msgs.msg.Vector3(x=-0.0013829647106859224, y=0.0008258992537320572, z=-0.006048376624346213)",1745575481552829824
"geometry_msgs.msg.Vector3(x=0.2253775826429892, y=-0.02332346427988313, z=-0.0005105838576174482)","geometry_msgs.msg.Vector3(x=-0.0013740687263998402, y=0.0005214701618268377, z=-0.005872038277163027)",1745575481585089230
"geometry_msgs.msg.Vector3(x=0.2281257843873919, y=-0.023358816074993568, z=0.0002887476268858645)","geometry_msgs.msg.Vector3(x=-0.0014191948705977856, y=9.48240655687786e-05, z=-0.005860988229423425)",1745575481622416552
"geometry_msgs.msg.Vector3(x=0.2329114061996614, y=-0.02215276854888066, z=-4.7111182574138266e-06)","geometry_msgs.msg.Vector3(x=-0.0013302654046637124, y=0.00023503787802578384, z=-0.005560880098209949)",1745575481652768936
"geometry_msgs.msg.Vector3(x=0.22084193094179416, y=-0.022074942869734097, z=0.00027182457900406647)","geometry_msgs.msg.Vector3(x=-0.0013404284971627353, y=8.647312720956359e-05, z=-0.005534280141412004)",1745575481683576714
"geometry_msgs.msg.Vector3(x=0.2281885305379949, y=-0.02144844475067255, z=0.0001254803330268282)","geometry_msgs.msg.Vector3(x=-0.001294595922770944, y=0.00015617898452736665, z=-0.005378434892537615)",1745575481716819007
"geometry_msgs.msg.Vector3(x=0.22478885007049504, y=-0.02186393429624644, z=0.00040150623228501375)","geometry_msgs.msg.Vector3(x=-0.0013346203712156636, y=1.454800216329536e-05, z=-0.005477425378499595)",1745575481761572197
"geometry_msgs.msg.Vector3(x=0.22565711476209097, y=-0.021582620341389847, z=0.00045718581476458645)","geometry_msgs.msg.Vector3(x=-0.0013205764527037958, y=-1.8830512047957286e-05, z=-0.005404521890682714)",1745575481787182614
"geometry_msgs.msg.Vector3(x=0.23903881476511135, y=-0.021310819523747793, z=-0.0017965739764478296)","geometry_msgs.msg.Vector3(x=-0.0011826521233981315, y=0.0011835191704094182, z=-0.005391587331865136)",1745575481819493350
"geometry_msgs.msg.Vector3(x=0.23420687491262657, y=-0.021442509190594, z=-0.0007220725932789771)","geometry_msgs.msg.Vector3(x=-0.0012485837082720935, y=0.0006089020227907851, z=-0.005397834147983177)",1745575481852198275
"geometry_msgs.msg.Vector3(x=0.2270189921031764, y=-0.021216470323332463, z=-0.0017684584541510719)","geometry_msgs.msg.Vector3(x=-0.0011784479262087386, y=0.0011671091450096084, z=-0.005366814169553749)",1745575481883202406
"geometry_msgs.msg.Vector3(x=0.2327393704099381, y=-0.020902618906401268, z=-0.0019901557719310473)","geometry_msgs.msg.Vector3(x=-0.0011474484228002817, y=0.0012820471138767788, z=-0.005292553470106702)",1745575481925868575
"geometry_msgs.msg.Vector3(x=0.23007901160195307, y=-0.02105092540101907, z=-0.0025716350584806106)","geometry_msgs.msg.Vector3(x=-0.0011250305464325602, y=0.0015973690132766096, z=-0.005345538002738034)",1745575481951896341
"geometry_msgs.msg.Vector3(x=0.23087114263714292, y=-0.021062449907140627, z=-0.003742083433335578)","geometry_msgs.msg.Vector3(x=-0.0010624246584033635, y=0.0022306880382057595, z=-0.005379894680378596)",1745575481980431139
"geometry_msgs.msg.Vector3(x=0.22355962225547263, y=-0.02065010095904517, z=-0.004355918001378942)","geometry_msgs.msg.Vector3(x=-0.0010041297638907537, y=0.002558219518371713, z=-0.005291425567632886)",1745575482014434735
"geometry_msgs.msg.Vector3(x=0.22091518493837092, y=-0.020331691032841517, z=-0.0038771763330800123)","geometry_msgs.msg.Vector3(x=-0.001010744013860047, y=0.0022936410378103537, z=-0.005196974948059903)",1745575482057348236
"geometry_msgs.msg.Vector3(x=0.21363782749962967, y=-0.0206481446376025, z=-0.004665533177509709)","geometry_msgs.msg.Vector3(x=-0.000987222674161196, y=0.002726716780240318, z=-0.005299539392212616)",1745575482081156504
"geometry_msgs.msg.Vector3(x=0.21948967124100977, y=-0.019538730837739084, z=-0.0050455082816050455)","geometry_msgs.msg.Vector3(x=-0.0008992211442453573, y=0.002917988449745688, z=-0.0050266939780961055)",1745575482121243897
"geometry_msgs.msg.Vector3(x=0.21465392466739994, y=-0.01912855719423152, z=-0.0045898635065376855)","geometry_msgs.msg.Vector3(x=-0.000899082385376309, y=0.002664034668904469, z=-0.0049094437248680045)",1745575482147204074
"geometry_msgs.msg.Vector3(x=0.21092144784714328, y=-0.01745343530154044, z=-0.004900182656057554)","geometry_msgs.msg.Vector3(x=-0.0007806624165245088, y=0.0028099894923583023, z=-0.004491088861521846)",1745575482180566737
"geometry_msgs.msg.Vector3(x=0.2181160093179068, y=-0.016993387809779218, z=-0.004287183167146007)","geometry_msgs.msg.Vector3(x=-0.0007861620353734787, y=0.0024706801732188102, z=-0.004357733467829658)",1745575482212709379
"geometry_msgs.msg.Vector3(x=0.22510472713502616, y=-0.01459624748057636, z=-0.003744730823646719)","geometry_msgs.msg.Vector3(x=-0.0006707884341571464, y=0.0021463244455165484, z=-0.0037357773357013114)",1745575482248165310
"geometry_msgs.msg.Vector3(x=0.20869927434669178, y=-0.010686000324848366, z=-0.0056854798628564)","geometry_msgs.msg.Vector3(x=-0.000328743927317015, y=0.003152578994169798, z=-0.0027960361768639788)",1745575482278326123
"geometry_msgs.msg.Vector3(x=0.22294110265857536, y=-0.009615922465376478, z=-0.005460010126888239)","geometry_msgs.msg.Vector3(x=-0.00027663143741470873, y=0.003017591086218007, z=-0.00252040044523253)",1745575482310919988
"geometry_msgs.msg.Vector3(x=0.2241919176052969, y=-0.00750094477050871, z=-0.00504262687210373)","geometry_msgs.msg.Vector3(x=-0.0001722764474146665, y=0.002767819842246011, z=-0.0019778792389929713)",1745575482344285672
"geometry_msgs.msg.Vector3(x=0.22057141737188232, y=-0.0067896646995637385, z=-0.004807358691625379)","geometry_msgs.msg.Vector3(x=-0.00014245864176354114, y=0.0026328989896892085, z=-0.001793662436725773)",1745575482378441612
"geometry_msgs.msg.Vector3(x=0.21916719246164462, y=-0.00475563581078438, z=-0.004754009175892895)","geometry_msgs.msg.Vector3(x=-2.3232146366240238e-05, y=0.002583639363496985, z=-0.0012823084156305005)",1745575482410016341
"geometry_msgs.msg.Vector3(x=0.22759826770900873, y=-0.00516697392075585, z=-0.003477407524707132)","geometry_msgs.msg.Vector3(x=-0.00011816393216865376, y=0.0018990103174109866, z=-0.0013568839218441242)",1745575482443968502
"geometry_msgs.msg.Vector3(x=0.2225200869968701, y=-0.0030895383626577625, z=-0.002784995073127449)","geometry_msgs.msg.Vector3(x=-3.174490276821844e-05, y=0.0015081028735642466, z=-0.0008230376334352792)",1745575482474573159
"geometry_msgs.msg.Vector3(x=0.22134574511145433, y=-0.0022167693360868107, z=-0.0028938062302632846)","geometry_msgs.msg.Vector3(x=2.6477967461952297e-05, y=0.0015587369136867168, z=-0.000607640607232741)",1745575482506928317
"geometry_msgs.msg.Vector3(x=0.21910089365493343, y=0.001314698955132754, z=-0.00312651591826415)","geometry_msgs.msg.Vector3(x=0.000250494634492483, y=0.0016543778658131996, z=0.00026668277060906817)",1745575482542409217
"geometry_msgs.msg.Vector3(x=0.21514454194621754, y=0.006381766599846336, z=-0.005252117737556951)","geometry_msgs.msg.Vector3(x=0.0006713980783765842, y=0.0027614607500500293, z=0.001483347994673823)",1745575482574012653
"geometry_msgs.msg.Vector3(x=0.21795828009829343, y=0.011095356009002504, z=-0.005814578092465732)","geometry_msgs.msg.Vector3(x=0.0009846489942534574, y=0.0030369442159924637, z=0.002640821057384752)",1745575482606914827
