_linear,_angular,timestamp
"geometry_msgs.msg.Vector3(x=0.2021371223137391, y=-0.4074870461657449, z=0.04518533561180072)","geometry_msgs.msg.Vector3(x=-0.0367161958767482, y=-0.00886824793071602, z=-0.13435607397403132)",1745575578547567608
"geometry_msgs.msg.Vector3(x=0.21361467049691768, y=-0.4076387664894384, z=0.04494553926101192)","geometry_msgs.msg.Vector3(x=-0.036842162401694786, y=-0.008644346397600939, z=-0.13426802976013952)",1745575578572481247
"geometry_msgs.msg.Vector3(x=0.21361467049691768, y=-0.4076387664894384, z=0.04494553926101192)","geometry_msgs.msg.Vector3(x=-0.036842162401694786, y=-0.008644346397600939, z=-0.13426802976013952)",1745575578605290658
"geometry_msgs.msg.Vector3(x=0.22380700937050962, y=-0.4068946552183292, z=0.045118274879369036)","geometry_msgs.msg.Vector3(x=-0.036817686167788376, y=-0.008743649213367214, z=-0.13440558213881132)",1745575578636397028
"geometry_msgs.msg.Vector3(x=0.21642037956248214, y=-0.40752432134298394, z=0.04540953221666199)","geometry_msgs.msg.Vector3(x=-0.03657890086587736, y=-0.009095858576983713, z=-0.13441657674875926)",1745575578669553737
"geometry_msgs.msg.Vector3(x=0.21701460724172272, y=-0.40715582943281314, z=0.045097820154190414)","geometry_msgs.msg.Vector3(x=-0.036802726186297305, y=-0.008748585041472565, z=-0.13436929332928413)",1745575578701801880
"geometry_msgs.msg.Vector3(x=0.21832511090943668, y=-0.4063702767903326, z=0.045158830377284354)","geometry_msgs.msg.Vector3(x=-0.03684744673237951, y=-0.008733768454976934, z=-0.1344776399285548)",1745575578745607276
"geometry_msgs.msg.Vector3(x=0.21331591020748308, y=-0.40726329748682, z=0.04542932975716555)","geometry_msgs.msg.Vector3(x=-0.036594041138296014, y=-0.00909072970033026, z=-0.1344530145801936)",1745575578768863783
"geometry_msgs.msg.Vector3(x=0.2079492540635607, y=-0.40692370900889807, z=0.045116007891410764)","geometry_msgs.msg.Vector3(x=-0.03681602652240388, y=-0.008744197805969061, z=-0.13440155848939367)",1745575578810553174
"geometry_msgs.msg.Vector3(x=0.2079492540635607, y=-0.40692370900889807, z=0.045116007891410764)","geometry_msgs.msg.Vector3(x=-0.03681602652240388, y=-0.008744197805969061, z=-0.13440155848939367)",1745575578836098937
"geometry_msgs.msg.Vector3(x=0.2077917868871309, y=-0.40732890989673787, z=0.0456402865528662)","geometry_msgs.msg.Vector3(x=-0.03646093766441191, y=-0.009308636824980863, z=-0.1345057238863892)",1745575578877846879
"geometry_msgs.msg.Vector3(x=0.21337847724383371, y=-0.40679734366111486, z=0.04554501959197405)","geometry_msgs.msg.Vector3(x=-0.03657231438298855, y=-0.009162902333527548, z=-0.13454063085968201)",1745575578905517048
"geometry_msgs.msg.Vector3(x=0.20206512553470302, y=-0.4063081555837232, z=0.045760200572968805)","geometry_msgs.msg.Vector3(x=-0.03649157476980175, y=-0.009334912811828232, z=-0.13465858089904856)",1745575578936866256
"geometry_msgs.msg.Vector3(x=0.20206512553470302, y=-0.4063081555837232, z=0.045760200572968805)","geometry_msgs.msg.Vector3(x=-0.03649157476980175, y=-0.009334912811828232, z=-0.13465858089904856)",1745575578969912036
"geometry_msgs.msg.Vector3(x=0.1996820141126081, y=-0.4071902662972542, z=0.0460780010215519)","geometry_msgs.msg.Vector3(x=-0.03621085441670085, y=-0.00973690684518378, z=-0.13464545242856138)",1745575579001884929
"geometry_msgs.msg.Vector3(x=0.2003482414206541, y=-0.407819649388845, z=0.0455006383409224)","geometry_msgs.msg.Vector3(x=-0.03649393093336967, y=-0.009215239946966056, z=-0.13440764605574876)",1745575579042224881
"geometry_msgs.msg.Vector3(x=0.2003482414206541, y=-0.407819649388845, z=0.0455006383409224)","geometry_msgs.msg.Vector3(x=-0.03649393093336967, y=-0.009215239946966056, z=-0.13440764605574876)",1745575579068774795
"geometry_msgs.msg.Vector3(x=0.1885910418912024, y=-0.40749867784589294, z=0.0454114846565997)","geometry_msgs.msg.Vector3(x=-0.03658039239382053, y=-0.009095354251659865, z=-0.13442016841350257)",1745575579106041431
"geometry_msgs.msg.Vector3(x=0.20840765997499658, y=-0.4081067921808776, z=0.04468095562860194)","geometry_msgs.msg.Vector3(x=-0.036947503545174454, y=-0.008429296853874366, z=-0.13413437260908304)",1745575579134813551
"geometry_msgs.msg.Vector3(x=0.20840765997499658, y=-0.4081067921808776, z=0.04468095562860194)","geometry_msgs.msg.Vector3(x=-0.036947503545174454, y=-0.008429296853874366, z=-0.13413437260908304)",1745575579165178879
"geometry_msgs.msg.Vector3(x=0.19224065879117125, y=-0.4074110552235519, z=0.044945645262431506)","geometry_msgs.msg.Vector3(x=-0.036866147585346225, y=-0.008621882187948033, z=-0.13429480190455356)",1745575579198676054
"geometry_msgs.msg.Vector3(x=0.19127157822366145, y=-0.4076008122655616, z=0.04483452507726402)","geometry_msgs.msg.Vector3(x=-0.03691161263330728, y=-0.00853028473093835, z=-0.13423974392371385)",1745575579232767719
"geometry_msgs.msg.Vector3(x=0.2018624382253616, y=-0.40718436487804144, z=0.0444127494006026)","geometry_msgs.msg.Vector3(x=-0.03720356790071758, y=-0.008069899717454978, z=-0.13416208280268904)",1745575579266174476
"geometry_msgs.msg.Vector3(x=0.19452347478997048, y=-0.4072640425068378, z=0.04463423022788043)","geometry_msgs.msg.Vector3(x=-0.0370652132661244, y=-0.008297611953687152, z=-0.134219479845453)",1745575579318073948
"geometry_msgs.msg.Vector3(x=0.1953829475505483, y=-0.4074430898012293, z=0.044390515309852656)","geometry_msgs.msg.Vector3(x=-0.037188754544952636, y=-0.008074438634266365, z=-0.13412539731364712)",1745575579334343170
"geometry_msgs.msg.Vector3(x=0.2207879323421944, y=-0.4074430898012293, z=0.044390515309852656)","geometry_msgs.msg.Vector3(x=-0.037188754544952636, y=-0.008074438634266365, z=-0.13412539731364712)",1745575579363960000
"geometry_msgs.msg.Vector3(x=0.21482786330323736, y=-0.40863167699242275, z=0.044748508985572914)","geometry_msgs.msg.Vector3(x=-0.03685115153049518, y=-0.008549451331914534, z=-0.13409139457423827)",1745575579396533120
"geometry_msgs.msg.Vector3(x=0.21482786330323736, y=-0.40863167699242275, z=0.044748508985572914)","geometry_msgs.msg.Vector3(x=-0.03685115153049518, y=-0.008549451331914534, z=-0.13409139457423827)",1745575579430380778
"geometry_msgs.msg.Vector3(x=0.20691021061304632, y=-0.40847586266320074, z=0.04500103186744558)","geometry_msgs.msg.Vector3(x=-0.03672023871699188, y=-0.008782845107264795, z=-0.13418440782624266)",1745575579465109647
"geometry_msgs.msg.Vector3(x=0.20691021061304632, y=-0.40847586266320074, z=0.04500103186744558)","geometry_msgs.msg.Vector3(x=-0.03672023871699188, y=-0.008782845107264795, z=-0.13418440782624266)",1745575579500856556
"geometry_msgs.msg.Vector3(x=0.2201892088095777, y=-0.4083652923650829, z=0.044742244876598135)","geometry_msgs.msg.Vector3(x=-0.03688373085818032, y=-0.008516106244610265, z=-0.13412164686231073)",1745575579532562370
"geometry_msgs.msg.Vector3(x=0.2120994004795731, y=-0.4089264925406167, z=0.044839015366615075)","geometry_msgs.msg.Vector3(x=-0.036766241388285985, y=-0.008668622333597591, z=-0.1340821973936977)",1745575579578242928
"geometry_msgs.msg.Vector3(x=0.2120994004795731, y=-0.4089264925406167, z=0.044839015366615075)","geometry_msgs.msg.Vector3(x=-0.036766241388285985, y=-0.008668622333597591, z=-0.1340821973936977)",1745575579615276566
"geometry_msgs.msg.Vector3(x=0.2043575506843809, y=-0.4095262429509364, z=0.04462463293518842)","geometry_msgs.msg.Vector3(x=-0.03682454366796885, y=-0.008520395628482245, z=-0.13394518069407432)",1745575579647886939
"geometry_msgs.msg.Vector3(x=0.22538740244367456, y=-0.4100754673070434, z=0.04438871418252589)","geometry_msgs.msg.Vector3(x=-0.03689839996508726, y=-0.008348806024034231, z=-0.13380653979060297)",1745575579680634509
"geometry_msgs.msg.Vector3(x=0.21964976498305197, y=-0.41032613666316814, z=0.044247998333798555)","geometry_msgs.msg.Vector3(x=-0.03695009139835211, y=-0.008239536239377046, z=-0.13373287192534639)",1745575579699165162
"geometry_msgs.msg.Vector3(x=0.21806644711536213, y=-0.4110762427978283, z=0.04429583809263547)","geometry_msgs.msg.Vector3(x=-0.036836130561155304, y=-0.008367329492363794, z=-0.1336511278374864)",1745575579736893135
"geometry_msgs.msg.Vector3(x=0.22845230357793747, y=-0.41173280717674154, z=0.04399410204724953)","geometry_msgs.msg.Vector3(x=-0.036928729212210014, y=-0.008151147555178238, z=-0.13347504121604378)",1745575579777538762
"geometry_msgs.msg.Vector3(x=0.23045518316272576, y=-0.41173280717674154, z=0.04399410204724953)","geometry_msgs.msg.Vector3(x=-0.036928729212210014, y=-0.008151147555178238, z=-0.13347504121604378)",1745575579808628979
"geometry_msgs.msg.Vector3(x=0.22974187157348172, y=-0.4117762221252071, z=0.04410950440276741)","geometry_msgs.msg.Vector3(x=-0.03685882918603273, y=-0.008266147295950717, z=-0.13350394057432732)",1745575579849981919
"geometry_msgs.msg.Vector3(x=0.22443351538758222, y=-0.4136725274820422, z=0.04410308672278275)","geometry_msgs.msg.Vector3(x=-0.03663199604775954, y=-0.008475423440819786, z=-0.13324390164625638)",1745575579875221837
"geometry_msgs.msg.Vector3(x=0.22623892831277256, y=-0.4135256267471076, z=0.04405523229303175)","geometry_msgs.msg.Vector3(x=-0.036676675135883956, y=-0.008413411082214032, z=-0.13325024038317382)",1745575579898341728
"geometry_msgs.msg.Vector3(x=0.21090035923719566, y=-0.4130849981031336, z=0.04422106158832882)","geometry_msgs.msg.Vector3(x=-0.03663875641686917, y=-0.008519624971726083, z=-0.13336052955741884)",1745575579928746635
"geometry_msgs.msg.Vector3(x=0.2293041106607692, y=-0.4130849981031336, z=0.04422106158832882)","geometry_msgs.msg.Vector3(x=-0.03663875641686917, y=-0.008519624971726083, z=-0.13336052955741884)",1745575579959575834
"geometry_msgs.msg.Vector3(x=0.21648248087811142, y=-0.41337013383198734, z=0.04431386794643531)","geometry_msgs.msg.Vector3(x=-0.03655222728306195, y=-0.008639794523799423, z=-0.1333484075844303)",1745575580006741272
"geometry_msgs.msg.Vector3(x=0.21079368799139298, y=-0.41437561322863775, z=0.044334963483467604)","geometry_msgs.msg.Vector3(x=-0.03641622145262165, y=-0.00877446506693487, z=-0.1332123332889205)",1745575580044891830
"geometry_msgs.msg.Vector3(x=0.2046359138844703, y=-0.4137220612719077, z=0.043912984018472934)","geometry_msgs.msg.Vector3(x=-0.03673073327487585, y=-0.008302446515896988, z=-0.13318034068651224)",1745575580068411774
"geometry_msgs.msg.Vector3(x=0.19845794242845208, y=-0.4137220612719077, z=0.043912984018472934)","geometry_msgs.msg.Vector3(x=-0.03673073327487585, y=-0.008302446515896988, z=-0.13318034068651224)",1745575580095580008
"geometry_msgs.msg.Vector3(x=0.1980369366102378, y=-0.414050087364727, z=0.0441234730525284)","geometry_msgs.msg.Vector3(x=-0.03657372216531449, y=-0.00853824709349311, z=-0.13319665465849267)",1745575580137226075
"geometry_msgs.msg.Vector3(x=0.19901505976138203, y=-0.4135188847387581, z=0.04334227097383724)","geometry_msgs.msg.Vector3(x=-0.03706870749693959, y=-0.007744138279649651, z=-0.13303570477681279)",1745575580162158283
"geometry_msgs.msg.Vector3(x=0.22235629322954376, y=-0.41434744344761604, z=0.043600703323301654)","geometry_msgs.msg.Vector3(x=-0.03682245329529387, y=-0.008084637811729661, z=-0.13299798540986274)",1745575580197646202
"geometry_msgs.msg.Vector3(x=0.211817495457625, y=-0.4140394267792145, z=0.04292361808548273)","geometry_msgs.msg.Vector3(x=-0.03722799657372493, y=-0.007418966066168611, z=-0.1328336194465905)",1745575580250997554
"geometry_msgs.msg.Vector3(x=0.2201667809790987, y=-0.41425356658755946, z=0.04336418473135793)","geometry_msgs.msg.Vector3(x=-0.036962835294088225, y=-0.007853442431853045, z=-0.1329394313102078)",1745575580281720476
"geometry_msgs.msg.Vector3(x=0.21057682516576462, y=-0.41467779120462317, z=0.04319224142996745)","geometry_msgs.msg.Vector3(x=-0.037000446651217454, y=-0.007746294096793109, z=-0.13282616054207033)",1745575580304687265
"geometry_msgs.msg.Vector3(x=0.21621894342346865, y=-0.41486361321893694, z=0.04304620064610921)","geometry_msgs.msg.Vector3(x=-0.03705427133161362, y=-0.007634801773147351, z=-0.13275438904054693)",1745575580332107511
"geometry_msgs.msg.Vector3(x=0.2213394515182885, y=-0.4149972430985926, z=0.04278031588759847)","geometry_msgs.msg.Vector3(x=-0.03717810575628835, y=-0.007407568819633013, z=-0.13265246317004376)",1745575580355562254
"geometry_msgs.msg.Vector3(x=0.23436386757171535, y=-0.4153583507570321, z=0.04248462450054215)","geometry_msgs.msg.Vector3(x=-0.03728549767546772, y=-0.007184120499743113, z=-0.13250711143970625)",1745575580385749377
"geometry_msgs.msg.Vector3(x=0.2109588858238543, y=-0.4158188025528716, z=0.04242679119924821)","geometry_msgs.msg.Vector3(x=-0.03725277675329987, y=-0.007191834952844744, z=-0.13242108802063343)",1745575580420005965
"geometry_msgs.msg.Vector3(x=0.21203498385964614, y=-0.41599462745110427, z=0.04227723472260605)","geometry_msgs.msg.Vector3(x=-0.03730638321153778, y=-0.007079853012112284, z=-0.1323475748554541)",1745575580453396220
"geometry_msgs.msg.Vector3(x=0.2106336689523923, y=-0.4160035489731956, z=0.0422909015103379)","geometry_msgs.msg.Vector3(x=-0.037298040994444864, y=-0.00709337451583082, z=-0.13235058535122377)",1745575580492357271
"geometry_msgs.msg.Vector3(x=0.2168703793751176, y=-0.41688725094619095, z=0.04267356533087053)","geometry_msgs.msg.Vector3(x=-0.036975739655689496, y=-0.007555568526968594, z=-0.1323369275329647)",1745575580525551700
"geometry_msgs.msg.Vector3(x=0.20520408445080324, y=-0.4172790287214689, z=0.042494946491538656)","geometry_msgs.msg.Vector3(x=-0.03701313475678882, y=-0.00744720532295201, z=-0.13222035572705448)",1745575580561920806
"geometry_msgs.msg.Vector3(x=0.21304993447872544, y=-0.4175563427251622, z=0.04245868228691224)","geometry_msgs.msg.Vector3(x=-0.03699228265885381, y=-0.007452101226421544, z=-0.132165491680334)",1745575580607314737
"geometry_msgs.msg.Vector3(x=0.20946068518074004, y=-0.41828399257437243, z=0.0426219007133136)","geometry_msgs.msg.Vector3(x=-0.0368034920386467, y=-0.007696269385838456, z=-0.1321001461748392)",1745575580638711377
"geometry_msgs.msg.Vector3(x=0.22883530861589493, y=-0.4180618973629763, z=0.04265104572631247)","geometry_msgs.msg.Vector3(x=-0.036820596360230384, y=-0.007692195115550716, z=-0.13214502355222207)",1745575580669971171
"geometry_msgs.msg.Vector3(x=0.21859400847413127, y=-0.4190491001509531, z=0.04278138646171086)","geometry_msgs.msg.Vector3(x=-0.03660999695418425, y=-0.00794214164358692, z=-0.13202371688687276)",1745575580694080551
"geometry_msgs.msg.Vector3(x=0.21652342540586442, y=-0.42034954642227756, z=0.04260499539946648)","geometry_msgs.msg.Vector3(x=-0.03650471560692819, y=-0.007967198337686365, z=-0.13174743917826326)",1745575580722286081
"geometry_msgs.msg.Vector3(x=0.24301331644226706, y=-0.42045330517202534, z=0.04285603293682727)","geometry_msgs.msg.Vector3(x=-0.03636209458176304, y=-0.008201794874138456, z=-0.13180630917453454)",1745575580754391992
"geometry_msgs.msg.Vector3(x=0.24604058724042954, y=-0.4204377458919734, z=0.04338652143868193)","geometry_msgs.msg.Vector3(x=-0.03609396342017828, y=-0.008666970423344354, z=-0.13196906964612345)",1745575580795038307
"geometry_msgs.msg.Vector3(x=0.23100218801264827, y=-0.4211787585628436, z=0.04355445647945785)","geometry_msgs.msg.Vector3(x=-0.03589638923866694, y=-0.00891594706266178, z=-0.13188654161521796)",1745575580829777285
"geometry_msgs.msg.Vector3(x=0.23107024571498722, y=-0.4218156501270519, z=0.043470494832828915)","geometry_msgs.msg.Vector3(x=-0.03584167359529053, y=-0.008929895920259726, z=-0.13174495799240338)",1745575580854330488
"geometry_msgs.msg.Vector3(x=0.23944201051731237, y=-0.4223318422499126, z=0.043669279549308715)","geometry_msgs.msg.Vector3(x=-0.035660626357665585, y=-0.009175330625872658, z=-0.13170664468024823)",1745575580886198731
"geometry_msgs.msg.Vector3(x=0.2146889241136126, y=-0.4225631151097591, z=0.043638376042227575)","geometry_msgs.msg.Vector3(x=-0.0356400923584648, y=-0.009180596975881859, z=-0.13165357845898276)",1745575580918461164
"geometry_msgs.msg.Vector3(x=0.2184139832616959, y=-0.42235054100448083, z=0.04433447853951876)","geometry_msgs.msg.Vector3(x=-0.03531741308881724, y=-0.009761370003938256, z=-0.13189470183892768)",1745575580952597508
"geometry_msgs.msg.Vector3(x=0.20766168339850732, y=-0.4221671656560024, z=0.04377117864741685)","geometry_msgs.msg.Vector3(x=-0.035634377356979274, y=-0.009241684197581854, z=-0.1317675093190945)",1745575580987254412
"geometry_msgs.msg.Vector3(x=0.1982144849152281, y=-0.4221535370015607, z=0.04354569169773108)","geometry_msgs.msg.Vector3(x=-0.035751093371606375, y=-0.009042607730211353, z=-0.13170402554232452)",1745575581022236154
"geometry_msgs.msg.Vector3(x=0.20134943154216853, y=-0.42256012235986773, z=0.04417475023938567)","geometry_msgs.msg.Vector3(x=-0.035367366364861076, y=-0.009649176125278297, z=-0.1318092677463717)",1745575581054014758
"geometry_msgs.msg.Vector3(x=0.22512228416843513, y=-0.42197722116568953, z=0.04331490989409218)","geometry_msgs.msg.Vector3(x=-0.03589532690455297, y=-0.008816583948514022, z=-0.1316687208100447)",1745575581096319891
"geometry_msgs.msg.Vector3(x=0.20719814363721964, y=-0.42317819211089786, z=0.04381882915722787)","geometry_msgs.msg.Vector3(x=-0.03545165973749871, y=-0.00942371633688731, z=-0.13158709237246638)",1745575581137256101
"geometry_msgs.msg.Vector3(x=0.21635998793072408, y=-0.42347092530690467, z=0.042694019588088605)","geometry_msgs.msg.Vector3(x=-0.035963444524609964, y=-0.008497971130180266, z=-0.13119470498237215)",1745575581169625817
"geometry_msgs.msg.Vector3(x=0.23412162237407955, y=-0.4232687314162568, z=0.042724312268075215)","geometry_msgs.msg.Vector3(x=-0.03598207532068081, y=-0.008493611954832359, z=-0.131243757329464)",1745575581206224226
"geometry_msgs.msg.Vector3(x=0.2189692075334983, y=-0.42361413849953994, z=0.04330294165097302)","geometry_msgs.msg.Vector3(x=-0.03563967055339811, y=-0.009040383496028374, z=-0.13134958714519315)",1745575581229522051
"geometry_msgs.msg.Vector3(x=0.22494307431642452, y=-0.42287795928130817, z=0.04224719336788648)","geometry_msgs.msg.Vector3(x=-0.03627988317285137, y=-0.008027757662155762, z=-0.13117265511656642)",1745575581255573718
"geometry_msgs.msg.Vector3(x=0.23142819347455643, y=-0.4238192365627035, z=0.04250306047766942)","geometry_msgs.msg.Vector3(x=-0.03599815642243529, y=-0.008388277919317866, z=-0.13106684248934175)",1745575581285298302
"geometry_msgs.msg.Vector3(x=0.21804597434125667, y=-0.4231444621143617, z=0.04191782144921165)","geometry_msgs.msg.Vector3(x=-0.03639476118205558, y=-0.007788985809405543, z=-0.13101771652537397)",1745575581311699861
"geometry_msgs.msg.Vector3(x=0.22642493379777662, y=-0.42389401805648175, z=0.0416612411174238)","geometry_msgs.msg.Vector3(x=-0.03638905130483313, y=-0.007690909815664195, z=-0.130788090455186)",1745575581343236276
"geometry_msgs.msg.Vector3(x=0.23394221979277005, y=-0.42372177208699213, z=0.04129387976909823)","geometry_msgs.msg.Vector3(x=-0.03659243842981649, y=-0.007356511128454286, z=-0.1307044653018806)",1745575581377118073
"geometry_msgs.msg.Vector3(x=0.22425049290088817, y=-0.42412937085527985, z=0.04199318496638709)","geometry_msgs.msg.Vector3(x=-0.03619041743528373, y=-0.008006345702523829, z=-0.13084569750306244)",1745575581410038143
"geometry_msgs.msg.Vector3(x=0.22235838187895401, y=-0.42410673165731594, z=0.04077356754456453)","geometry_msgs.msg.Vector3(x=-0.03676651293099917, y=-0.006988760639300071, z=-0.13045686526693484)",1745575581443819741
"geometry_msgs.msg.Vector3(x=0.23094104180854427, y=-0.4246132552185287, z=0.0409666517239866)","geometry_msgs.msg.Vector3(x=-0.036586116227269545, y=-0.007232413518690949, z=-0.13041674699833045)",1745575581477304663
"geometry_msgs.msg.Vector3(x=0.22991206103591824, y=-0.4250216254544383, z=0.0414101364954923)","geometry_msgs.msg.Vector3(x=-0.03630687755309431, y=-0.007665585737514688, z=-0.13047556981034475)",1745575581524911755
"geometry_msgs.msg.Vector3(x=0.2396763929642894, y=-0.42481333430296314, z=0.040930343256719126)","geometry_msgs.msg.Vector3(x=-0.036566418365850235, y=-0.0072362461062254425, z=-0.13036320957041675)",1745575581550172872
"geometry_msgs.msg.Vector3(x=0.23321208111303063, y=-0.42561511208652647, z=0.04049130845997541)","geometry_msgs.msg.Vector3(x=-0.03661653547840534, y=-0.007016926986946994, z=-0.13004704682475055)",1745575581581941353
"geometry_msgs.msg.Vector3(x=0.2350348953091432, y=-0.4254971825905028, z=0.04094796336733647)","geometry_msgs.msg.Vector3(x=-0.03643213234539563, y=-0.007366907689217288, z=-0.13022387809572425)",1745575581615888975
"geometry_msgs.msg.Vector3(x=0.22770093390741802, y=-0.4260058392212075, z=0.040852155403995)","geometry_msgs.msg.Vector3(x=-0.036379768010843534, y=-0.0073770287664163174, z=-0.13008140999187662)",1745575581654600292
"geometry_msgs.msg.Vector3(x=0.2430480114595693, y=-0.426652278288052, z=0.04057992414191579)","geometry_msgs.msg.Vector3(x=-0.03637683064842528, y=-0.0072723241791244776, z=-0.12984617526275494)",1745575581674344160
"geometry_msgs.msg.Vector3(x=0.2368079856563132, y=-0.4275439043014737, z=0.04170074505684842)","geometry_msgs.msg.Vector3(x=-0.03569887222141907, y=-0.008331166010429682, z=-0.13000442635869075)",1745575581707566043
"geometry_msgs.msg.Vector3(x=0.22567778324757434, y=-0.4271970954250666, z=0.040913610889294606)","geometry_msgs.msg.Vector3(x=-0.036121070142222184, y=-0.007637122172263503, z=-0.12983107692847984)",1745575581740898404
"geometry_msgs.msg.Vector3(x=0.23049811729631148, y=-0.4270727678931166, z=0.04064317150423105)","geometry_msgs.msg.Vector3(x=-0.03626578978613132, y=-0.007398679517027427, z=-0.12977048994151263)",1745575581770964763
"geometry_msgs.msg.Vector3(x=0.23720190570403457, y=-0.4278670524251839, z=0.04115331836725011)","geometry_msgs.msg.Vector3(x=-0.035880678762345186, y=-0.00794922779589132, z=-0.12975046301366241)",1745575581808044432
"geometry_msgs.msg.Vector3(x=0.2297162991942009, y=-0.42830940086139463, z=0.040837076800959035)","geometry_msgs.msg.Vector3(x=-0.035929910548907956, y=-0.007779369516166216, z=-0.12953828936767686)",1745575581846221825
"geometry_msgs.msg.Vector3(x=0.2297162991942009, y=-0.42830940086139463, z=0.040837076800959035)","geometry_msgs.msg.Vector3(x=-0.035929910548907956, y=-0.007779369516166216, z=-0.12953828936767686)",1745575581879368976
"geometry_msgs.msg.Vector3(x=0.22798801583264436, y=-0.42854265384102597, z=0.04093867801756519)","geometry_msgs.msg.Vector3(x=-0.03583711003140437, y=-0.00790293838430084, z=-0.12951382605913891)",1745575581909120655
"geometry_msgs.msg.Vector3(x=0.21999534034122536, y=-0.4288927473355533, z=0.04125264322397349)","geometry_msgs.msg.Vector3(x=-0.03562653517509392, y=-0.008215799876237754, z=-0.1295284059719321)",1745575581951008424
"geometry_msgs.msg.Vector3(x=0.2311472995529002, y=-0.42906525838911885, z=0.04128143852869675)","geometry_msgs.msg.Vector3(x=-0.03557777200727084, y=-0.008270579070371336, z=-0.1294936380160997)",1745575581973249487
"geometry_msgs.msg.Vector3(x=0.23186988620056215, y=-0.4295211576500711, z=0.04148883734807326)","geometry_msgs.msg.Vector3(x=-0.03539049318995522, y=-0.008519057099526326, z=-0.12944233981780245)",1745575582009786469
"geometry_msgs.msg.Vector3(x=0.22391727679655926, y=-0.4295211576500711, z=0.04148883734807326)","geometry_msgs.msg.Vector3(x=-0.03539049318995522, y=-0.008519057099526326, z=-0.12944233981780245)",1745575582049375837
"geometry_msgs.msg.Vector3(x=0.22391727679655926, y=-0.4295211576500711, z=0.04148883734807326)","geometry_msgs.msg.Vector3(x=-0.03539049318995522, y=-0.008519057099526326, z=-0.12944233981780245)",1745575582076627137
"geometry_msgs.msg.Vector3(x=0.25378635217808526, y=-0.4304049165588027, z=0.04145485407870208)","geometry_msgs.msg.Vector3(x=-0.035213786817044526, y=-0.008660303349189468, z=-0.12919274448311424)",1745575582106813958
"geometry_msgs.msg.Vector3(x=0.25289283446459404, y=-0.4298549921499557, z=0.04096230468625274)","geometry_msgs.msg.Vector3(x=-0.03554679413686882, y=-0.008170810267614993, z=-0.1291810685933711)",1745575582156443079
"geometry_msgs.msg.Vector3(x=0.25289283446459404, y=-0.4298549921499557, z=0.04096230468625274)","geometry_msgs.msg.Vector3(x=-0.03554679413686882, y=-0.008170810267614993, z=-0.1291810685933711)",1745575582181893817
