_linear,_angular,timestamp
"geometry_msgs.msg.Vector3(x=-0.39627890550304634, y=0.08747205624993298, z=0.4292617267200105)","geometry_msgs.msg.Vector3(x=-0.017337244667195183, y=-0.2681643947873954, z=-0.07353248277657197)",1745575579578148127
"geometry_msgs.msg.Vector3(x=-0.39627890550304634, y=0.08747205624993298, z=0.4292617267200105)","geometry_msgs.msg.Vector3(x=-0.017337244667195183, y=-0.2681643947873954, z=-0.07353248277657197)",1745575579615083400
"geometry_msgs.msg.Vector3(x=-0.3968585999291551, y=0.0870397932502987, z=0.4138207961142084)","geometry_msgs.msg.Vector3(x=-0.01704079125696449, y=-0.26789036138814865, z=-0.0736490873359377)",1745575579647736025
"geometry_msgs.msg.Vector3(x=-0.3973824177190534, y=0.08656352436714655, z=0.4559312080025175)","geometry_msgs.msg.Vector3(x=-0.016697612048068463, y=-0.26761307958120595, z=-0.07379679993017452)",1745575579680490874
"geometry_msgs.msg.Vector3(x=-0.397615305222135, y=0.08627899118369599, z=0.444489101815279)","geometry_msgs.msg.Vector3(x=-0.016479072478754093, y=-0.26746574385069277, z=-0.07390018279670423)",1745575579699138253
"geometry_msgs.msg.Vector3(x=-0.39840461388479087, y=0.08638150835160163, z=0.4412736005556003)","geometry_msgs.msg.Vector3(x=-0.016734658984727587, y=-0.2673022556749728, z=-0.07367226112231061)",1745575579736645765
"geometry_msgs.msg.Vector3(x=-0.3990293243277413, y=0.08577248034176646, z=0.4621091148698563)","geometry_msgs.msg.Vector3(x=-0.016302295110356475, y=-0.26695008243208757, z=-0.07385745842442003)",1745575579777523390
"geometry_msgs.msg.Vector3(x=-0.3990293243277413, y=0.08577248034176646, z=0.46611487403943286)","geometry_msgs.msg.Vector3(x=-0.016302295110356475, y=-0.26695008243208757, z=-0.07385745842442003)",1745575579808318952
"geometry_msgs.msg.Vector3(x=-0.39909678488521183, y=0.08600747905437285, z=0.464650424911616)","geometry_msgs.msg.Vector3(x=-0.016532294591901434, y=-0.26700788114865465, z=-0.07371765837206545)",1745575579849744248
"geometry_msgs.msg.Vector3(x=-0.4010711208416129, y=0.08600825368269993, z=0.4539461192102978)","geometry_msgs.msg.Vector3(x=-0.016950846881639572, y=-0.26648780329251276, z=-0.07326399209551908)",1745575579874832840
"geometry_msgs.msg.Vector3(x=-0.4009088505003635, y=0.08590986407791047, z=0.45757865763625394)","geometry_msgs.msg.Vector3(x=-0.016826822164428063, y=-0.26650048076634764, z=-0.07335335027176791)",1745575579897533587
"geometry_msgs.msg.Vector3(x=-0.4004812658957306, y=0.0862437977916455, z=0.4268715992575627)","geometry_msgs.msg.Vector3(x=-0.017039249943452166, y=-0.2667210591148377, z=-0.07327751283373835)",1745575579928184174
"geometry_msgs.msg.Vector3(x=-0.4004812658957306, y=0.0862437977916455, z=0.46367910210470975)","geometry_msgs.msg.Vector3(x=-0.017039249943452166, y=-0.2667210591148377, z=-0.07327751283373835)",1745575579959184522
"geometry_msgs.msg.Vector3(x=-0.400796167646614, y=0.08643460225588691, z=0.43799377689510166)","geometry_msgs.msg.Vector3(x=-0.017279589047598846, y=-0.2666968151688606, z=-0.0731044545661239)",1745575580006210133
"geometry_msgs.msg.Vector3(x=-0.4018484330489359, y=0.0864849536797779, z=0.4265616999970956)","geometry_msgs.msg.Vector3(x=-0.01754893013386974, y=-0.266424666577841, z=-0.0728324429052433)",1745575580044776287
"geometry_msgs.msg.Vector3(x=-0.4010866890253504, y=0.08562212404045332, z=0.4144066066086628)","geometry_msgs.msg.Vector3(x=-0.016604893031793976, y=-0.2663606813730245, z=-0.0734614665497517)",1745575580067424926
"geometry_msgs.msg.Vector3(x=-0.4010866890253504, y=0.08562212404045332, z=0.40205066369662634)","geometry_msgs.msg.Vector3(x=-0.016604893031793976, y=-0.2663606813730245, z=-0.0734614665497517)",1745575580092951731
"geometry_msgs.msg.Vector3(x=-0.4014687269398588, y=0.08605252277513793, z=0.40112851549982353)","geometry_msgs.msg.Vector3(x=-0.01707649418698622, y=-0.26639330931698535, z=-0.07314744433062897)",1745575580137120659
"geometry_msgs.msg.Vector3(x=-0.40076724935981084, y=0.08446041949785811, z=0.40334827824117336)","geometry_msgs.msg.Vector3(x=-0.015488276559299302, y=-0.26607140955362557, z=-0.07413741499387919)",1745575580162147849
"geometry_msgs.msg.Vector3(x=-0.40168051951403494, y=0.08499205944888567, z=0.44991135017644424)","geometry_msgs.msg.Vector3(x=-0.016169275623459323, y=-0.2659959708197255, z=-0.07364490659058774)",1745575580197571068
"geometry_msgs.msg.Vector3(x=-0.40123299595785317, y=0.08361355637654196, z=0.4290528837552834)","geometry_msgs.msg.Vector3(x=-0.014837932132337223, y=-0.265667238893181, z=-0.07445599314744986)",1745575580250406671
"geometry_msgs.msg.Vector3(x=-0.4015383512463931, y=0.08451059934507058, z=0.44560834364025237)","geometry_msgs.msg.Vector3(x=-0.01570688486370609, y=-0.2658788626204156, z=-0.07392567058817645)",1745575580281547490
"geometry_msgs.msg.Vector3(x=-0.40194963755660434, y=0.08416445606086186, z=0.4264584947947566)","geometry_msgs.msg.Vector3(x=-0.015492588193586218, y=-0.26565232108414066, z=-0.07400089330243491)",1745575580304391538
"geometry_msgs.msg.Vector3(x=-0.40211694388086183, y=0.0838691450123216, z=0.4377767783794074)","geometry_msgs.msg.Vector3(x=-0.015269603546294702, y=-0.26550877808109385, z=-0.07410854266322724)",1745575580331867973
"geometry_msgs.msg.Vector3(x=-0.4022079747184294, y=0.08332994542981964, z=0.44808984715282585)","geometry_msgs.msg.Vector3(x=-0.014815137639266026, y=-0.2653049263400875, z=-0.0743562115125767)",1745575580355416745
"geometry_msgs.msg.Vector3(x=-0.4025321395566712, y=0.08273211914055624, z=0.4742068243779014)","geometry_msgs.msg.Vector3(x=-0.014368240999486226, y=-0.2650142228794125, z=-0.07457099535093543)",1745575580385553648
"geometry_msgs.msg.Vector3(x=-0.4030038473497365, y=0.08261841579329843, z=0.427389045705168)","geometry_msgs.msg.Vector3(x=-0.014383669905689489, y=-0.26484217604126686, z=-0.07450555350659974)",1745575580419908241
"geometry_msgs.msg.Vector3(x=-0.40316123162633527, y=0.08231608645251982, z=0.4295753527744529)","geometry_msgs.msg.Vector3(x=-0.014159706024224568, y=-0.2646951497109082, z=-0.07461276642307556)",1745575580453373120
"geometry_msgs.msg.Vector3(x=-0.40317302287110657, y=0.08234392056100912, z=0.4267682521924122)","geometry_msgs.msg.Vector3(x=-0.01418674903166164, y=-0.26470117070244753, z=-0.07459608198888973)",1745575580491961925
"geometry_msgs.msg.Vector3(x=-0.40416759650463374, y=0.08312858628239969, z=0.4390818588289359)","geometry_msgs.msg.Vector3(x=-0.015111137053937188, y=-0.2646738550659294, z=-0.07395147931137899)",1745575580525538228
"geometry_msgs.msg.Vector3(x=-0.4045465103651335, y=0.08276910489766998, z=0.41577955161413427)","geometry_msgs.msg.Vector3(x=-0.01489441064590402, y=-0.26444071145410897, z=-0.07402626951357764)",1745575580560614341
"geometry_msgs.msg.Vector3(x=-0.4048309974905165, y=0.08269782761429326, z=0.43146627563638196)","geometry_msgs.msg.Vector3(x=-0.014904202452843088, y=-0.264330983360668, z=-0.07398456531770763)",1745575580606974468
"geometry_msgs.msg.Vector3(x=-0.40562359131307796, y=0.0830355919043084, z=0.42419986246324204)","geometry_msgs.msg.Vector3(x=-0.015392538771676912, y=-0.2642002923496784, z=-0.0736069840772934)",1745575580638515360
"geometry_msgs.msg.Vector3(x=-0.40539561221505704, y=0.08309285567101111, z=0.4629532035251738)","geometry_msgs.msg.Vector3(x=-0.015384390231101433, y=-0.26429004710444415, z=-0.07364119272046077)",1745575580669719444
"geometry_msgs.msg.Vector3(x=-0.4064552611987137, y=0.08336617310617067, z=0.442377343236081)","geometry_msgs.msg.Vector3(x=-0.01588428328717384, y=-0.2640474337737455, z=-0.0732199939083685)",1745575580691380020
"geometry_msgs.msg.Vector3(x=-0.40779192425349425, y=0.08301970786251726, z=0.4382109809342605)","geometry_msgs.msg.Vector3(x=-0.01593439667537273, y=-0.2634948783565265, z=-0.07300943121385638)",1745575580722271296
"geometry_msgs.msg.Vector3(x=-0.40794474463589886, y=0.08353034019874876, z=0.49111359399830257)","geometry_msgs.msg.Vector3(x=-0.016403589748276912, y=-0.26361261834906907, z=-0.07272418916352608)",1745575580753716779
"geometry_msgs.msg.Vector3(x=-0.4080214224754321, y=0.08460740507215316, z=0.497017880833996)","geometry_msgs.msg.Vector3(x=-0.017333940846688708, y=-0.2639381392922469, z=-0.07218792684035656)",1745575580794304005
"geometry_msgs.msg.Vector3(x=-0.4088304006647422, y=0.08495512960459568, z=0.46685048273265395)","geometry_msgs.msg.Vector3(x=-0.01783189412532356, y=-0.2637730832304359, z=-0.07179277847733388)",1745575580829646239
"geometry_msgs.msg.Vector3(x=-0.409486114410272, y=0.0847904892499404, z=0.4669733047129493)","geometry_msgs.msg.Vector3(x=-0.017859791840519453, y=-0.26348991598480676, z=-0.07168334719058106)",1745575580854313101
"geometry_msgs.msg.Vector3(x=-0.41006458678287566, y=0.0851989215171575, z=0.48363010598013945)","geometry_msgs.msg.Vector3(x=-0.018350661251745316, y=-0.26341328936049646, z=-0.07132125271533117)",1745575580885532732
"geometry_msgs.msg.Vector3(x=-0.4103029233384472, y=0.08513834654294726, z=0.4341189375750608)","geometry_msgs.msg.Vector3(x=-0.018361193951763718, y=-0.2633071569179655, z=-0.0712801847169296)",1745575580918276084
"geometry_msgs.msg.Vector3(x=-0.4102013509019277, y=0.08654991229370848, z=0.4413837373523727)","geometry_msgs.msg.Vector3(x=-0.019522740007876512, y=-0.26378940367785536, z=-0.07063482617763447)",1745575580952501958
"geometry_msgs.msg.Vector3(x=-0.4099089398452015, y=0.08540429465341494, z=0.4200502779921922)","geometry_msgs.msg.Vector3(x=-0.018483368395163707, y=-0.263535018638189, z=-0.07126875471395855)",1745575580987245324
"geometry_msgs.msg.Vector3(x=-0.40985516088172813, y=0.08494631779316578, z=0.401220554303803)","geometry_msgs.msg.Vector3(x=-0.018085215460422705, y=-0.26340805108464904, z=-0.07150218674321275)",1745575581022216692
"geometry_msgs.msg.Vector3(x=-0.4103937483303555, y=0.08622745849687967, z=0.40728810256202364)","geometry_msgs.msg.Vector3(x=-0.019298352250556594, y=-0.2636185354927434, z=-0.07073473272972215)",1745575581053991179
"geometry_msgs.msg.Vector3(x=-0.4096292287105233, y=0.08447610017391119, z=0.4551117867071841)","geometry_msgs.msg.Vector3(x=-0.017633167897028044, y=-0.2633374416200894, z=-0.07179065380910594)",1745575581095393528
"geometry_msgs.msg.Vector3(x=-0.4109828211611983, y=0.08551055873020583, z=0.41904975439689807)","geometry_msgs.msg.Vector3(x=-0.01884743267377462, y=-0.26317418474493276, z=-0.07090331947499742)",1745575581137066460
"geometry_msgs.msg.Vector3(x=-0.41109950039043885, y=0.08323023250470062, z=0.4376683560916085)","geometry_msgs.msg.Vector3(x=-0.016995942260360532, y=-0.2623894099647443, z=-0.07192688904921993)",1745575581169615992
"geometry_msgs.msg.Vector3(x=-0.4108908975059426, y=0.08328970001690958, z=0.4731960676754646)","geometry_msgs.msg.Vector3(x=-0.016987223909664718, y=-0.262487514658928, z=-0.07196415064136162)",1745575581206199086
"geometry_msgs.msg.Vector3(x=-0.411354091829171, y=0.08446750306874216, z=0.4427094983730744)","geometry_msgs.msg.Vector3(x=-0.018080766992056747, y=-0.2626991742903863, z=-0.07127934110679622)",1745575581229257639
"geometry_msgs.msg.Vector3(x=-0.4103976794698473, y=0.08231759374540187, z=0.4549949593040614)","geometry_msgs.msg.Vector3(x=-0.016055515324311525, y=-0.26234531023313284, z=-0.07255976634570274)",1745575581255537746
"geometry_msgs.msg.Vector3(x=-0.4114358707533857, y=0.08284623156999273, z=0.467834829894228)","geometry_msgs.msg.Vector3(x=-0.016776555838635732, y=-0.2621336849786835, z=-0.07199631284487058)",1745575581284907779
"geometry_msgs.msg.Vector3(x=-0.4106246642677346, y=0.08165195722749996, z=0.4412736005556003)","geometry_msgs.msg.Vector3(x=-0.015577971618811085, y=-0.26203543305074795, z=-0.07278952236411115)",1745575581311568906
"geometry_msgs.msg.Vector3(x=-0.41137618440761914, y=0.08113913915655761, z=0.45805148004627594)","geometry_msgs.msg.Vector3(x=-0.01538181963132839, y=-0.261576180910372, z=-0.07277810260966626)",1745575581342938421
"geometry_msgs.msg.Vector3(x=-0.41113397326713524, y=0.08039221323240747, z=0.4731960676754646)","geometry_msgs.msg.Vector3(x=-0.014713022256908572, y=-0.2614089306037612, z=-0.07318487685963299)",1745575581376761420
"geometry_msgs.msg.Vector3(x=-0.41167986725754224, y=0.08181494488665716, z=0.4535975447302919)","geometry_msgs.msg.Vector3(x=-0.016012691405047658, y=-0.26169139500612487, z=-0.07238083487056746)",1745575581409889378
"geometry_msgs.msg.Vector3(x=-0.41145905120905224, y=0.07934114431326911, z=0.4501400420140049)","geometry_msgs.msg.Vector3(x=-0.013977521278600143, y=-0.2609137305338697, z=-0.07353302586199834)",1745575581443670477
"geometry_msgs.msg.Vector3(x=-0.412027631236348, y=0.07973813647433703, z=0.4672191381865587)","geometry_msgs.msg.Vector3(x=-0.014464827037381897, y=-0.2608334939966609, z=-0.07317223245453909)",1745575581477104622
"geometry_msgs.msg.Vector3(x=-0.41253205957617384, y=0.08064186033779894, z=0.4650156947667521)","geometry_msgs.msg.Vector3(x=-0.015331171475029376, y=-0.2609511396206895, z=-0.07261375510618862)",1745575581524703537
"geometry_msgs.msg.Vector3(x=-0.4122344863851107, y=0.07966670141148724, z=0.4846853098422622)","geometry_msgs.msg.Vector3(x=-0.014472492212450885, y=-0.2607264191408335, z=-0.07313283673170047)",1745575581550144448
"geometry_msgs.msg.Vector3(x=-0.41301902388195505, y=0.0787856247912465, z=0.4718131621520365)","geometry_msgs.msg.Vector3(x=-0.014033853973893989, y=-0.2600940936495011, z=-0.07323307095681068)",1745575581580234100
"geometry_msgs.msg.Vector3(x=-0.4129645290636867, y=0.0797099987939492, z=0.4753490070589391)","geometry_msgs.msg.Vector3(x=-0.014733815378434576, y=-0.2604477561914485, z=-0.07286426469079126)",1745575581615099111
"geometry_msgs.msg.Vector3(x=-0.4134911990254773, y=0.07952152472733938, z=0.46066905451870144)","geometry_msgs.msg.Vector3(x=-0.014754057532832635, y=-0.26016281998375324, z=-0.07275953602168707)",1745575581654557680
"geometry_msgs.msg.Vector3(x=-0.4141386485449937, y=0.07897723844492606, z=0.4913851139172851)","geometry_msgs.msg.Vector3(x=-0.014544648358248955, y=-0.2596923505255099, z=-0.07275366129685056)",1745575581674157154
"geometry_msgs.msg.Vector3(x=-0.4152634922573056, y=0.08125955778041169, z=0.47855031578656004)","geometry_msgs.msg.Vector3(x=-0.016662332020859365, y=-0.2600088527173815, z=-0.07139774444283814)",1745575581707337109
"geometry_msgs.msg.Vector3(x=-0.4147714472961422, y=0.07965995757005588, z=0.45651826108359883)","geometry_msgs.msg.Vector3(x=-0.015274244344527005, y=-0.2596621538569597, z=-0.07224214028444437)",1745575581740448928
"geometry_msgs.msg.Vector3(x=-0.41459733620668743, y=0.07911039562129422, z=0.46623731823525627)","geometry_msgs.msg.Vector3(x=-0.014797359034054854, y=-0.25954097988302527, z=-0.07253157957226264)",1745575581770889342
"geometry_msgs.msg.Vector3(x=-0.41552409893093717, y=0.0801537960087595, z=0.4794543048271023)","geometry_msgs.msg.Vector3(x=-0.01589845559178264, y=-0.25950092602732483, z=-0.07176135752469037)",1745575581807875105
"geometry_msgs.msg.Vector3(x=-0.41594951163257027, y=0.0795183589689836, z=0.46452879263690117)","geometry_msgs.msg.Vector3(x=-0.015558739032332432, y=-0.2590765787353537, z=-0.07185982109781591)",1745575581844672184
"geometry_msgs.msg.Vector3(x=-0.41594951163257027, y=0.0795183589689836, z=0.46452879263690117)","geometry_msgs.msg.Vector3(x=-0.015558739032332432, y=-0.2590765787353537, z=-0.07185982109781591)",1745575581879346123
"geometry_msgs.msg.Vector3(x=-0.4162146879902229, y=0.07972712943324613, z=0.4610282504246376)","geometry_msgs.msg.Vector3(x=-0.01580587676860168, y=-0.25902765211827783, z=-0.07167422006280874)",1745575581908717546
"geometry_msgs.msg.Vector3(x=-0.41663721923532104, y=0.08036769433744134, z=0.44493614988334085)","geometry_msgs.msg.Vector3(x=-0.016431599752475507, y=-0.2590568119438642, z=-0.07125307035018784)",1745575581950282419
"geometry_msgs.msg.Vector3(x=-0.41682650481861766, y=0.08042821073695725, z=0.4672191381865587)","geometry_msgs.msg.Vector3(x=-0.01654115814074267, y=-0.2589872760321994, z=-0.07115554401454167)",1745575581973057529
"geometry_msgs.msg.Vector3(x=-0.4173468279927265, y=0.0808542451047492, z=0.4685757571479554)","geometry_msgs.msg.Vector3(x=-0.017038114199052653, y=-0.2588846796356049, z=-0.07078098637991044)",1745575582008882621
"geometry_msgs.msg.Vector3(x=-0.4173468279927265, y=0.0808542451047492, z=0.45267053833994964)","geometry_msgs.msg.Vector3(x=-0.017038114199052653, y=-0.2588846796356049, z=-0.07078098637991044)",1745575582049095752
"geometry_msgs.msg.Vector3(x=-0.4173468279927265, y=0.0808542451047492, z=0.45267053833994964)","geometry_msgs.msg.Vector3(x=-0.017038114199052653, y=-0.2588846796356049, z=-0.07078098637991044)",1745575582076525768
"geometry_msgs.msg.Vector3(x=-0.4182913738937394, y=0.08079688094838149, z=0.5123451246730362)","geometry_msgs.msg.Vector3(x=-0.017320606698378937, y=-0.2583854889662285, z=-0.07042757363408905)",1745575582106552528
"geometry_msgs.msg.Vector3(x=-0.41762689496687283, y=0.07979180172429336, z=0.5107257743127307)","geometry_msgs.msg.Vector3(x=-0.016341620535229986, y=-0.2583621371867422, z=-0.07109358827373764)",1745575582156418979
