_layout,_data,timestamp
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-593.0, 40.5, 0.8078135504658956, 220.0, 170.5])",1745575578141355993
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-594.0, 39.0, 0.8648353510764464, 219.0, 169.0])",1745575578172680649
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-593.5, 40.5, 0.7865350418053538, 219.5, 170.5])",1745575578196035989
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-593.0, 39.0, 0.8608276348795434, 220.0, 169.0])",1745575578230203138
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-593.0, 39.0, 0.8608276348795434, 220.0, 169.0])",1745575578244414756
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-593.0, 39.5, 0.803178200408887, 220.0, 169.5])",1745575578282392891
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-595.5, 40.5, 0.8623000510215437, 217.5, 170.5])",1745575578314607870
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-595.5, 41.5, 0.8959529497334207, 217.5, 171.5])",1745575578340076092
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-594.0, 43.5, 0.8896486138716522, 219.0, 173.5])",1745575578374539058
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-594.5, 41.0, 0.8654713908862302, 218.5, 171.0])",1745575578405638020
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-595.5, 41.0, 0.8572715501299437, 217.5, 171.0])",1745575578446149272
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-596.5, 40.5, 0.843725177181164, 216.5, 170.5])",1745575578472789121
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-596.9568939208984, 42.0, 0.8686649823480228, 216.04310607910156, 172.0])",1745575578513609229
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.4344329833984, 39.5, 0.8185698635555074, 214.56556701660156, 169.5])",1745575578546144350
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.0, 38.5, 0.8646235352373379, 215.0, 168.5])",1745575578571160313
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.0, 38.5, 0.8646235352373379, 215.0, 168.5])",1745575578603746269
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-599.5, 39.0, 0.9053410766798993, 213.5, 169.0])",1745575578635088988
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.5, 40.5, 0.8755535567588149, 214.5, 170.5])",1745575578668128365
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-599.0, 39.0, 0.8781637176578718, 214.0, 169.0])",1745575578700472113
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-600.5, 39.0, 0.8834289277321492, 212.5, 169.0])",1745575578744078480
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-599.0, 40.5, 0.8631435805457284, 214.0, 170.5])",1745575578767500828
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-599.4444427490234, 39.0, 0.8419091951824633, 213.55555725097656, 169.0])",1745575578809404391
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-599.4444427490234, 39.0, 0.8419091951824633, 213.55555725097656, 169.0])",1745575578834528672
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-599.0, 41.45454406738281, 0.8409034922793035, 214.0, 171.4545440673828])",1745575578876407225
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-599.9363098144531, 40.85871887207031, 0.8633547078730297, 213.06369018554688, 170.8587188720703])",1745575578903395836
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-600.9662322998047, 41.660675048828125, 0.8179971118321601, 212.0337677001953, 171.66067504882812])",1745575578934571062
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-600.9662322998047, 41.660675048828125, 0.8179971118321601, 212.0337677001953, 171.66067504882812])",1745575578968535845
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-599.5, 43.352935791015625, 0.8081865188323734, 213.5, 173.35293579101562])",1745575579000359287
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.0, 41.0, 0.8111817981257936, 215.0, 171.0])",1745575579041038420
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.0, 41.0, 0.8111817981257936, 215.0, 171.0])",1745575579066140836
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.5491790771484, 40.5, 0.764236984049288, 214.45082092285156, 170.5])",1745575579405327992
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-596.9475708007812, 37.51348876953125, 0.8439274083776107, 216.05242919921875, 167.51348876953125])",1745575579405430183
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-596.9475708007812, 37.51348876953125, 0.8439274083776107, 216.05242919921875, 167.51348876953125])",1745575579405517832
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.427001953125, 38.419708251953125, 0.7791461564479232, 214.572998046875, 168.41970825195312])",1745575579405603139
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.0, 38.0, 0.7753262462706059, 215.0, 168.0])",1745575579405687405
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.5, 36.0, 0.8179971118321601, 214.5, 166.0])",1745575579405749689
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.5, 37.0, 0.7884914797171996, 214.5, 167.0])",1745575579405801941
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.0, 36.0, 0.7920716240994556, 215.0, 166.0])",1745575579405860118
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-598.0, 36.0, 0.89369156326604, 215.0, 166.0])",1745575579405912888
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-596.0, 38.0, 0.8695203980455009, 217.0, 168.0])",1745575579405977891
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-596.0, 38.0, 0.8695203980455009, 217.0, 168.0])",1745575579429110624
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-596.4583587646484, 39.040313720703125, 0.8377003739575362, 216.54164123535156, 169.04031372070312])",1745575579462888016
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-596.4583587646484, 39.040313720703125, 0.8377003739575362, 216.54164123535156, 169.04031372070312])",1745575579497782719
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-596.5, 37.875, 0.8909923517654963, 216.5, 167.875])",1745575579530625513
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-595.5, 38.5, 0.858523453440021, 217.5, 168.5])",1745575579577249368
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-595.5, 38.5, 0.858523453440021, 217.5, 168.5])",1745575579612093082
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-594.2149353027344, 37.79864501953125, 0.8276415922284168, 218.78506469726562, 167.79864501953125])",1745575579646231874
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-593.0, 37.0, 0.911862416005035, 220.0, 167.0])",1745575579678571694
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-592.4180297851562, 36.5, 0.888978203630558, 220.58197021484375, 166.5])",1745575579694928727
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-591.0, 37.0, 0.8825472011112006, 222.0, 167.0])",1745575579735088622
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-589.5, 36.0, 0.9242182297397126, 223.5, 166.0])",1745575579773983189
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-589.5, 36.0, 0.9322297480788657, 223.5, 166.0])",1745575579805267959
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-589.5, 36.5, 0.929300849823232, 223.5, 166.5])",1745575579848587689
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-585.7419281005859, 37.25807189941406, 0.9078922384205956, 227.25807189941406, 167.25807189941406])",1745575579872675096
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-586.0, 37.0, 0.9151573152725079, 227.0, 167.0])",1745575579893953251
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-587.0, 37.5, 0.8537431985151254, 226.0, 167.5])",1745575579924920915
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-587.0, 37.5, 0.9273582042094195, 226.0, 167.5])",1745575579957441382
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-586.5, 38.0, 0.8759875537902033, 226.5, 168.0])",1745575580005486662
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-584.5, 38.5, 0.8531233999941912, 228.5, 168.5])",1745575580042686446
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-585.5, 36.5, 0.8288132132173256, 227.5, 166.5])",1745575580062269460
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-585.5, 36.5, 0.8041013273932527, 227.5, 166.5])",1745575580090923507
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-585.0, 37.5, 0.8022570309996471, 228.0, 167.5])",1745575580135549636
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-585.458984375, 34.08013916015625, 0.8066965564823467, 227.541015625, 164.08013916015625])",1745575580158109980
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-584.0, 35.5, 0.8998227003528885, 229.0, 165.5])",1745575580192660835
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-584.0659942626953, 32.621002197265625, 0.8581057675105668, 228.9340057373047, 162.62100219726562])",1745575580246250810
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-584.0, 34.5, 0.8912166872805047, 229.0, 164.5])",1745575580276313361
