_layout,_data,timestamp
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [253.4517822265625, -34.07073974609375, 0.6598670095405885, 702.4517822265625, 129.92926025390625])",1745575494222587236
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [263.46282958984375, -34.292572021484375, 0.6593472394004207, 712.4628295898438, 129.70742797851562])",1745575494256425864
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [274.1785888671875, -36.82142639160156, 0.6313105149465681, 723.1785888671875, 127.17857360839844])",1745575494289307538
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [284.5, -39.5, 0.6248506156969955, 733.5, 124.5])",1745575494322212077
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [295.5, -40.0, 0.5995208965244889, 744.5, 124.0])",1745575494353577356
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [307.14129638671875, -42.08695983886719, 0.5579197418473023, 756.1412963867188, 121.91304016113281])",1745575494386938218
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [319.20965576171875, -41.1656494140625, 0.5721125348377949, 768.2096557617188, 122.8343505859375])",1745575494420069174
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [332.0, -43.0, 0.524004106947374, 781.0, 121.0])",1745575494453496106
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [344.22625732421875, -40.906883239746094, 0.4995003746877732, 793.2262573242188, 123.0931167602539])",1745575494485710772
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [358.0, -40.5, 0.48405624238959355, 807.0, 123.5])",1745575494528262530
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [372.1181640625, -39.22460174560547, 0.47052317212393924, 821.1181640625, 124.77539825439453])",1745575494552993094
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [387.0, -36.846153259277344, 0.4542581359749396, 836.0, 127.15384674072266])",1745575494603842133
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [404.3157958984375, -34.6842041015625, 0.4350151025638245, 853.3157958984375, 129.3157958984375])",1745575494629314631
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [416.5, -32.5, 0.4658342616078197, 865.5, 131.5])",1745575494652255258
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [434.5, -29.5, 0.4441387658660737, 883.5, 134.5])",1745575494684775459
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [434.5, -29.5, 0.4441387658660737, 883.5, 134.5])",1745575494719984577
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [450.5, -25.5, 0.45767986218502543, 899.5, 138.5])",1745575494753825412
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [474.29998779296875, -26.5, 0.5333468243382735, 923.2999877929688, 137.5])",1745575494782833305
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [487.75628662109375, -23.48779296875, 0.7360760012333616, 936.7562866210938, 140.51220703125])",1745575494817412030
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [492.727294921875, -10.5, 1.0794943794779692, 941.727294921875, 153.5])",1745575494849117488
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [506.27777099609375, -17.0, 1.4927067550897393, 955.2777709960938, 147.0])",1745575494882072500
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [506.59088134765625, -19.5, 3.176073110469039, 955.5908813476562, 144.5])",1745575494914681820
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [442.5, -155.0, 1732050.3075688772, 891.5, 9.0])",1745575494948583589
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-375.0, -65.375, 1732050.3075688772, 74.0, 98.625])",1745575494982408976
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-375.0, -65.375, 1732050.3075688772, 74.0, 98.625])",1745575495018556322
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-416.0, -93.5, 1732050.3075688772, 33.0, 70.5])",1745575495047956933
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-411.5, -151.89999961853027, 3.139372626234195, 37.5, 12.100000381469727])",1745575495081590541
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-411.5, -151.89999961853027, 3.139372626234195, 37.5, 12.100000381469727])",1745575495116385195
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-433.0, -157.0, 5.0901699437494745, 16.0, 7.0])",1745575495149292313
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-433.0, -157.0, 5.0901699437494745, 16.0, 7.0])",1745575495183083723
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-408.5, -163.83333332836628, 3.412303982179758, 40.5, 0.1666666716337204])",1745575495224932584
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-440.0, -152.5, 1732050.3075688772, 9.0, 11.5])",1745575495247531024
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-361.5, -155.0, 1732050.3075688772, 87.5, 9.0])",1745575495279380237
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-361.5, -155.0, 1732050.3075688772, 87.5, 9.0])",1745575495312032822
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-363.5, -109.0, 1732050.3075688772, 85.5, 55.0])",1745575495344709884
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-333.875, -75.5, 1732050.3075688772, 115.125, 88.5])",1745575495376810298
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-333.875, -75.5, 1732050.3075688772, 115.125, 88.5])",1745575495410794798
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-288.5, -49.5, 1732050.3075688772, 160.5, 114.5])",1745575495443190582
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-314.6679992675781, -137.57200050354004, 1732050.3075688772, 134.33200073242188, 26.42799949645996])",1745575495476567212
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-314.6679992675781, -137.57200050354004, 1732050.3075688772, 134.33200073242188, 26.42799949645996])",1745575495510772814
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-324.0, -160.5, 1732050.3075688772, 125.0, 3.5])",1745575495546195523
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-291.6666717529297, -149.0, 1732050.3075688772, 157.3333282470703, 15.0])",1745575495577400292
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-354.0, -156.0, 1732050.3075688772, 95.0, 8.0])",1745575495619873953
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-334.5, -162.5, 1732050.3075688772, 114.5, 1.5])",1745575495640693667
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-334.5, -162.5, 1732050.3075688772, 114.5, 1.5])",1745575495675190641
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-333.8076934814453, -151.807692527771, 1732050.3075688772, 115.19230651855469, 12.192307472229004])",1745575495708183750
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-333.8076934814453, -151.807692527771, 1732050.3075688772, 115.19230651855469, 12.192307472229004])",1745575495741913850
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-352.0, -159.5, 1732050.3075688772, 97.0, 4.5])",1745575495773693930
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-383.10416412353516, -161.0, 6.267682521924122, 65.89583587646484, 3.0])",1745575495830732967
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-332.5, -126.21428680419922, 1732050.3075688772, 116.5, 37.78571319580078])",1745575495849311639
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-343.5, -127.5, 1732050.3075688772, 105.5, 36.5])",1745575495883028406
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-374.0, -142.0, 5.494008985026203, 75.0, 22.0])",1745575495905491180
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-372.5, -164.0, 12.409944487358056, 76.5, 0.0])",1745575495940357439
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-324.0, -150.5, 1732050.3075688772, 125.0, 13.5])",1745575495972287834
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-305.54347229003906, -152.5, 8.160254037844387, 143.45652770996094, 11.5])",1745575496005453367
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-269.5, -149.5, 1732050.3075688772, 179.5, 14.5])",1745575496039410932
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-293.0, -157.0, 14.691090506255, 156.0, 7.0])",1745575496072144480
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-265.0, -145.0, 1732050.3075688772, 184.0, 19.0])",1745575496103950998
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-213.5, -137.5, 1732050.3075688772, 235.5, 26.5])",1745575496137760057
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-190.0, -125.5, 1732050.3075688772, 259.0, 38.5])",1745575496170207699
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-204.5, -119.0, 1732050.3075688772, 244.5, 45.0])",1745575496212442131
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-157.0, -91.5, 1732050.3075688772, 292.0, 72.5])",1745575496236446942
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-126.5, -83.0, 1732050.3075688772, 322.5, 81.0])",1745575496272557413
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-123.5, -81.5, 1732050.3075688772, 325.5, 82.5])",1745575496304438207
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [433.5, 6.0, 1732050.3075688772, 882.5, 170.0])",1745575496337128177
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-121.5, -75.0, 1732050.3075688772, 327.5, 89.0])",1745575496367602665
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-220.0, -102.0, 1732050.3075688772, 229.0, 62.0])",1745575496402480304
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-109.0, -51.0, 1732050.3075688772, 340.0, 113.0])",1745575496434272769
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-76.0, -50.0, 1732050.3075688772, 373.0, 114.0])",1745575496468349686
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-86.5, -55.0, 1732050.3075688772, 362.5, 109.0])",1745575496500579440
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-76.0, -56.0, 1732050.3075688772, 373.0, 108.0])",1745575496533356116
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-113.0, -29.0, 1732050.3075688772, 336.0, 135.0])",1745575496567714507
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-55.0, -40.0, 1732050.3075688772, 394.0, 124.0])",1745575496599562140
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-449.0, -164.0, 1732050.3075688772, 0.0, 0.0])",1745575496631288338
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-407.0, -51.0, 1732050.3075688772, 42.0, 113.0])",1745575496664225061
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [510.0, 13.0, 1732050.3075688772, 959.0, 177.0])",1745575496697503250
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [493.0, 0.0, 1732050.3075688772, 942.0, 164.0])",1745575496730688842
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-449.0, -164.0, 1732050.3075688772, 0.0, 0.0])",1745575496763121848
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [12.0, -62.0, 1732050.3075688772, 461.0, 102.0])",1745575496797494993
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-449.0, -164.0, 1732050.3075688772, 0.0, 0.0])",1745575496838374400
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-68.5, -98.5, 1732050.3075688772, 380.5, 65.5])",1745575496862145341
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-73.0, -106.0, 1732050.3075688772, 376.0, 58.0])",1745575496898920654
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-77.0, -111.75, 1732050.3075688772, 372.0, 52.25])",1745575496928914897
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-420.5, -96.5, 1732050.3075688772, 28.5, 67.5])",1745575496961978302
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-422.0, -96.0, 1732050.3075688772, 27.0, 68.0])",1745575496993769584
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-426.5, -94.5, 1732050.3075688772, 22.5, 69.5])",1745575497028634591
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-66.5, -51.0, 1732050.3075688772, 382.5, 113.0])",1745575497070661752
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-99.0, -111.5, 1732050.3075688772, 350.0, 52.5])",1745575497096825294
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [429.5, 33.0, 1732050.3075688772, 878.5, 197.0])",1745575497127648726
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-117.5, -114.0, 1732050.3075688772, 331.5, 50.0])",1745575497159608345
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-126.5, -112.0, 1732050.3075688772, 322.5, 52.0])",1745575497203652806
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-145.0, -109.0, 1732050.3075688772, 304.0, 55.0])",1745575497225915114
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-160.0, -110.5, 1732050.3075688772, 289.0, 53.5])",1745575497257350984
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-181.0, -111.0, 1732050.3075688772, 268.0, 53.0])",1745575497302418483
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-196.0, -112.0, 1732050.3075688772, 253.0, 52.0])",1745575497324020797
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-212.0, -114.5, 1732050.3075688772, 237.0, 49.5])",1745575497358165506
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-231.0, -117.5, 1732050.3075688772, 218.0, 46.5])",1745575497391313905
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-251.0, -123.0, 1732050.3075688772, 198.0, 41.0])",1745575497425951394
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-270.8333282470703, -131.5, 1732050.3075688772, 178.1666717529297, 32.5])",1745575497455298827
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-286.0, -135.5, 1732050.3075688772, 163.0, 28.5])",1745575497490926819
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-298.0, -138.5, 1732050.3075688772, 151.0, 25.5])",1745575497522788627
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-309.0, -142.0, 1732050.3075688772, 140.0, 22.0])",1745575497557526269
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-319.5, -143.5, 1732050.3075688772, 129.5, 20.5])",1745575497589394907
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-329.7413787841797, -148.12068939208984, 1732050.3075688772, 119.25862121582031, 15.879310607910156])",1745575497622192982
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-339.8103485107422, -151.32758617401123, 1732050.3075688772, 109.18965148925781, 12.67241382598877])",1745575497653943370
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-353.5, -154.0, 1732050.3075688772, 95.5, 10.0])",1745575497685795438
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-367.5, -161.5, 1732050.3075688772, 81.5, 2.5])",1745575497721717840
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-379.0, -163.0, 1732050.3075688772, 70.0, 1.0])",1745575497753356151
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-409.0, -97.5, 1732050.3075688772, 40.0, 66.5])",1745575497785303041
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-264.0, -83.0, 1732050.3075688772, 185.0, 81.0])",1745575497830184378
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-421.0, -109.0, 1732050.3075688772, 28.0, 55.0])",1745575497853588546
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-422.32353019714355, -112.38235473632812, 1732050.3075688772, 26.676469802856445, 51.617645263671875])",1745575497886278228
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-436.875, -117.0, 1732050.3075688772, 12.125, 47.0])",1745575497919475481
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-447.5, -118.5, 1732050.3075688772, 1.5, 45.5])",1745575497960367221
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-377.0, -111.5, 1732050.3075688772, 72.0, 52.5])",1745575497985996070
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-385.0, -112.5, 1732050.3075688772, 64.0, 51.5])",1745575498019155219
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-404.96154022216797, -116.73077011108398, 1732050.3075688772, 44.03845977783203, 47.269229888916016])",1745575498052298431
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-422.0, -120.0, 1732050.3075688772, 27.0, 44.0])",1745575498083584284
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-415.0, -119.5, 1732050.3075688772, 34.0, 44.5])",1745575498116418425
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-363.5, -104.5, 1732050.3075688772, 85.5, 59.5])",1745575498149904811
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-336.5, -80.0, 1732050.3075688772, 112.5, 84.0])",1745575498182712523
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-361.0, -97.5, 1732050.3075688772, 88.0, 66.5])",1745575498219078279
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-366.0, -99.0, 1732050.3075688772, 83.0, 65.0])",1745575498249120932
"std_msgs.msg.MultiArrayLayout(dim=[], data_offset=0)","array('d', [-409.5, -101.0, 1732050.3075688772, 39.5, 63.0])",1745575498281566647
