_linear,_angular,timestamp
"geometry_msgs.msg.Vector3(x=0.07790627881373628, y=-0.005535923053792322, z=0.40085263305731433)","geometry_msgs.msg.Vector3(x=0.003452065496532178, y=0.039084683866986984, z=0.00992187966935977)",1745575493629941564
"geometry_msgs.msg.Vector3(x=0.08396991084246773, y=-0.005194587573445831, z=0.4042799032377671)","geometry_msgs.msg.Vector3(x=0.0034496353242657258, y=0.04219169358140383, z=0.010679581074886545)",1745575493662367751
"geometry_msgs.msg.Vector3(x=0.08396991084246773, y=-0.005194587573445831, z=0.4042799032377671)","geometry_msgs.msg.Vector3(x=0.0034496353242657258, y=0.04219169358140383, z=0.010679581074886545)",1745575493696715182
"geometry_msgs.msg.Vector3(x=0.101666367271439, y=-0.002027342479829969, z=0.39264733307908184)","geometry_msgs.msg.Vector3(x=0.002383550879643775, y=0.05137876340565478, z=0.012801327105251678)",1745575493738477498
"geometry_msgs.msg.Vector3(x=0.10852383401843782, y=-0.0009744446783965397, z=0.3898348586066639)","geometry_msgs.msg.Vector3(x=0.0021158657378558565, y=0.055012509184252406, z=0.013657797081500368)",1745575493761132902
"geometry_msgs.msg.Vector3(x=0.12253965214904226, y=-0.0005593001849665925, z=0.38628476297577774)","geometry_msgs.msg.Vector3(x=0.002632309721611559, y=0.06264897137435496, z=0.01557864531506723)",1745575493795701354
"geometry_msgs.msg.Vector3(x=0.13014551910553968, y=-0.00015997760386955704, z=0.4054969950447882)","geometry_msgs.msg.Vector3(x=0.002886559647683999, y=0.06691570092358373, z=0.016648038119889397)",1745575493828382166
"geometry_msgs.msg.Vector3(x=0.13845016508058994, y=0.001352578750167728, z=0.39487057134304737)","geometry_msgs.msg.Vector3(x=0.0026155317749746053, y=0.07166557063430382, z=0.017776418595453685)",1745575493861739056
"geometry_msgs.msg.Vector3(x=0.14781311354671522, y=0.001299343335114167, z=0.3857701775596365)","geometry_msgs.msg.Vector3(x=0.0034002430858893905, y=0.07726784330010325, z=0.019231083524597407)",1745575493893366020
"geometry_msgs.msg.Vector3(x=0.15703668272774413, y=0.0006627014752524091, z=0.37193031619728945)","geometry_msgs.msg.Vector3(x=0.004645466278462249, y=0.08307486389905436, z=0.02078731576482771)",1745575493927031884
"geometry_msgs.msg.Vector3(x=0.16433892963939392, y=0.0011368320408365474, z=0.3774558051381586)","geometry_msgs.msg.Vector3(x=0.00516364027110914, y=0.08785778466784969, z=0.022012219235072263)",1745575493961679924
"geometry_msgs.msg.Vector3(x=0.17005381434729494, y=-0.0011951821386636916, z=0.35390173144309733)","geometry_msgs.msg.Vector3(x=0.007309767160608154, y=0.09196144592283059, z=0.023253887082692777)",1745575493993290253
"geometry_msgs.msg.Vector3(x=0.1777923500938977, y=-0.002844906927619084, z=0.35500595933804935)","geometry_msgs.msg.Vector3(x=0.00951808531221763, y=0.09781399787561111, z=0.024929178274980077)",1745575494027688908
"geometry_msgs.msg.Vector3(x=0.18050127933726054, y=-0.004353887802268324, z=0.36406343848634337)","geometry_msgs.msg.Vector3(x=0.010975215577257981, y=0.10009296246594639, z=0.025648472149802648)",1745575494061077485
"geometry_msgs.msg.Vector3(x=0.18761088506564944, y=-0.0032856322228309543, z=0.3488274461842993)","geometry_msgs.msg.Vector3(x=0.011702090773626219, y=0.10595766718528986, z=0.027160676235213444)",1745575494092631172
"geometry_msgs.msg.Vector3(x=0.18761088506564944, y=-0.0032856322228309543, z=0.3488274461842993)","geometry_msgs.msg.Vector3(x=0.011702090773626219, y=0.10595766718528986, z=0.027160676235213444)",1745575494126659394
"geometry_msgs.msg.Vector3(x=0.19615053982794245, y=-0.003509286436268374, z=0.33554004376911994)","geometry_msgs.msg.Vector3(x=0.014117972070679928, y=0.11431361527740701, z=0.029469951365707382)",1745575494158528321
"geometry_msgs.msg.Vector3(x=0.19615053982794245, y=-0.003509286436268374, z=0.33554004376911994)","geometry_msgs.msg.Vector3(x=0.014117972070679928, y=0.11431361527740701, z=0.029469951365707382)",1745575494193672716
"geometry_msgs.msg.Vector3(x=0.2017740840197494, y=-0.0035737895927318293, z=0.32993350477029426)","geometry_msgs.msg.Vector3(x=0.016280996394012977, y=0.12111411678285995, z=0.03137142369009257)",1745575494223978222
"geometry_msgs.msg.Vector3(x=0.20468782752183387, y=-0.001783529850851284, z=0.32967361970021036)","geometry_msgs.msg.Vector3(x=0.016243085309434406, y=0.1247923082063292, z=0.03226449134435978)",1745575494257238023
"geometry_msgs.msg.Vector3(x=0.20685489473413948, y=-0.0013837991668391855, z=0.31565525747328405)","geometry_msgs.msg.Vector3(x=0.017246663599179264, y=0.12842158361818937, z=0.033262364011378394)",1745575494290484056
"geometry_msgs.msg.Vector3(x=0.2084414400093655, y=-0.001086258583197533, z=0.31242530784849776)","geometry_msgs.msg.Vector3(x=0.0182936449368667, y=0.1317605565705968, z=0.03419428059586031)",1745575494323452043
"geometry_msgs.msg.Vector3(x=0.2101735929086133, y=0.0007513411084271825, z=0.29976044826224446)","geometry_msgs.msg.Vector3(x=0.018323454273165462, y=0.1353645184430098, z=0.035076830143089065)",1745575494354518944
"geometry_msgs.msg.Vector3(x=0.21118299130838994, y=0.0017389890004014998, z=0.27895987092365115)","geometry_msgs.msg.Vector3(x=0.019031798680140724, y=0.13888984477779298, z=0.03601625165499385)",1745575494387850963
"geometry_msgs.msg.Vector3(x=0.2123717633591109, y=0.004567322925107542, z=0.28605626741889745)","geometry_msgs.msg.Vector3(x=0.01839409680486196, y=0.1426328356943626, z=0.036857898239829025)",1745575494420975447
"geometry_msgs.msg.Vector3(x=0.2125150611848396, y=0.005884185454728136, z=0.262002053473687)","geometry_msgs.msg.Vector3(x=0.018931660238385033, y=0.1461700278870659, z=0.03778107201675155)",1745575494454951872
"geometry_msgs.msg.Vector3(x=0.21294860865979304, y=0.009210105669494796, z=0.2497501873438866)","geometry_msgs.msg.Vector3(x=0.0177904518640219, y=0.14970440611101746, z=0.03851538928217153)",1745575494487087280
"geometry_msgs.msg.Vector3(x=0.21251005475460688, y=0.011752803572360693, z=0.24202812119479677)","geometry_msgs.msg.Vector3(x=0.017343488603556237, y=0.15330787456970696, z=0.03934437801322822)",1745575494530265041
"geometry_msgs.msg.Vector3(x=0.211679197781904, y=0.0146596889614291, z=0.23526158606196962)","geometry_msgs.msg.Vector3(x=0.016533314250397824, y=0.15684917809052532, z=0.04011748965894196)",1745575494554031864
"geometry_msgs.msg.Vector3(x=0.2104286460131904, y=0.018040065384162227, z=0.2271290679874698)","geometry_msgs.msg.Vector3(x=0.015274109623890753, y=0.1604259848470721, z=0.04084893166778776)",1745575494604193268
"geometry_msgs.msg.Vector3(x=0.2082151809547187, y=0.021399059996136234, z=0.21750755128191224)","geometry_msgs.msg.Vector3(x=0.014087792833999213, y=0.1642222250639477, z=0.04164207564094979)",1745575494630297036
"geometry_msgs.msg.Vector3(x=0.2063805875147305, y=0.023886392394919718, z=0.23291713080390986)","geometry_msgs.msg.Vector3(x=0.013011839343930543, y=0.16675172574606342, z=0.04213856124033734)",1745575494653365403
"geometry_msgs.msg.Vector3(x=0.20312256008143892, y=0.027167700880138406, z=0.22206938293303685)","geometry_msgs.msg.Vector3(x=0.011553939185263271, y=0.17017581613548818, z=0.04281047580107169)",1745575494686029137
"geometry_msgs.msg.Vector3(x=0.20312256008143892, y=0.027167700880138406, z=0.22206938293303685)","geometry_msgs.msg.Vector3(x=0.011553939185263271, y=0.17017581613548818, z=0.04281047580107169)",1745575494720989126
"geometry_msgs.msg.Vector3(x=0.19993732738922296, y=0.030344349312201726, z=0.22883993109251272)","geometry_msgs.msg.Vector3(x=0.009794734776057046, y=0.17304031437700773, z=0.04331210191082806)",1745575494755639341
"geometry_msgs.msg.Vector3(x=0.19378351404214075, y=0.031872922917554704, z=0.26667341216913676)","geometry_msgs.msg.Vector3(x=0.009848659737360873, y=0.17627242238518334, z=0.04410663853046318)",1745575494784174052
"geometry_msgs.msg.Vector3(x=0.19043745882401242, y=0.03391233095847069, z=0.3680380006166808)","geometry_msgs.msg.Vector3(x=0.00857847611985887, y=0.17814384104360462, z=0.044420810193303135)",1745575494818404919
"geometry_msgs.msg.Vector3(x=0.1901634938754205, y=0.038869906450515496, z=0.5397471897389846)","geometry_msgs.msg.Vector3(x=0.0038285222516470808, y=0.17965880120021677, z=0.04425798146825949)",1745575494850153227
"geometry_msgs.msg.Vector3(x=0.1857351743937974, y=0.03720866857300273, z=0.7463533775448696)","geometry_msgs.msg.Vector3(x=0.006064651311561708, y=0.18061165575799942, z=0.044741079134126546)",1745575494883363069
"geometry_msgs.msg.Vector3(x=0.18544147038263464, y=0.03637141969920429, z=1.5880365552345195)","geometry_msgs.msg.Vector3(x=0.006946365822506339, y=0.18045977354803677, z=0.04480285608962616)",1745575494916254027
"geometry_msgs.msg.Vector3(x=0.17663729521662577, y=-0.016153234130027935, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.055263598155868815, y=0.15776865925143194, z=0.04468299930298519)",1745575494949775735
"geometry_msgs.msg.Vector3(x=-0.1460268536755186, y=0.00480651666879326, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.023734443331105415, y=-0.1361440344040463, z=-0.030552815843874197)",1745575494983331959
"geometry_msgs.msg.Vector3(x=-0.1460268536755186, y=0.00480651666879326, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.023734443331105415, y=-0.1361440344040463, z=-0.030552815843874197)",1745575495018617655
"geometry_msgs.msg.Vector3(x=-0.13676290781739409, y=-2.824460093070382e-05, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.031561626314944115, y=-0.14042392028894932, z=-0.03071958727474995)",1745575495049458840
"geometry_msgs.msg.Vector3(x=-0.12675373814211602, y=-0.01852061145271664, z=1.5696863131170975)","geometry_msgs.msg.Vector3(x=0.04957481752785885, y=-0.13429912747824208, z=-0.027206346057503463)",1745575495082565745
"geometry_msgs.msg.Vector3(x=-0.12675373814211602, y=-0.01852061145271664, z=1.5696863131170975)","geometry_msgs.msg.Vector3(x=0.04957481752785885, y=-0.13429912747824208, z=-0.027206346057503463)",1745575495118466177
"geometry_msgs.msg.Vector3(x=-0.12360263674637582, y=-0.016150639647033806, z=2.5450849718747373)","geometry_msgs.msg.Vector3(x=0.049598683571021936, y=-0.13679127379778655, z=-0.027811645119631162)",1745575495150217046
"geometry_msgs.msg.Vector3(x=-0.12360263674637582, y=-0.016150639647033806, z=2.5450849718747373)","geometry_msgs.msg.Vector3(x=0.049598683571021936, y=-0.13679127379778655, z=-0.027811645119631162)",1745575495184206647
"geometry_msgs.msg.Vector3(x=-0.12459893647261018, y=-0.022255861854154013, z=1.706151991089879)","geometry_msgs.msg.Vector3(x=0.0531908483478209, y=-0.13262540112356214, z=-0.026392717052695632)",1745575495226103445
"geometry_msgs.msg.Vector3(x=-0.12365553787688244, y=-0.013844077174946134, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.04788229322974907, y=-0.13815219030222692, z=-0.02833603553589009)",1745575495248792635
"geometry_msgs.msg.Vector3(x=-0.1293595350603833, y=-0.029152659880175257, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.0538389807962215, y=-0.12556639714731654, z=-0.024597982555483153)",1745575495280358885
"geometry_msgs.msg.Vector3(x=-0.1293595350603833, y=-0.029152659880175257, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.0538389807962215, y=-0.12556639714731654, z=-0.024597982555483153)",1745575495312983144
"geometry_msgs.msg.Vector3(x=-0.13920969385737425, y=-0.013677079123659676, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.039096727250367655, y=-0.13038220509640955, z=-0.02742525643062132)",1745575495345936004
"geometry_msgs.msg.Vector3(x=-0.1472136824272254, y=-0.005568510971520134, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.02877281690164807, y=-0.12723873169586417, z=-0.02781557265111399)",1745575495378019338
"geometry_msgs.msg.Vector3(x=-0.1472136824272254, y=-0.005568510971520134, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.02877281690164807, y=-0.12723873169586417, z=-0.02781557265111399)",1745575495411711948
"geometry_msgs.msg.Vector3(x=-0.15181906069864826, y=-0.0005483534360705949, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.020287963420862757, y=-0.11824398882664448, z=-0.026572300275370407)",1745575495444156925
"geometry_msgs.msg.Vector3(x=-0.13367053655885164, y=-0.03388820606633946, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05134537338152895, y=-0.11744210925534025, z=-0.022895516670076457)",1745575495477800784
"geometry_msgs.msg.Vector3(x=-0.13367053655885164, y=-0.03388820606633946, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05134537338152895, y=-0.11744210925534025, z=-0.022895516670076457)",1745575495511882127
"geometry_msgs.msg.Vector3(x=-0.1282247305806251, y=-0.03919806606840309, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05810708285376571, y=-0.11730027940573268, z=-0.022103010524163243)",1745575495548252116
"geometry_msgs.msg.Vector3(x=-0.12945829907487194, y=-0.043311878933214885, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05658349550894191, y=-0.11076187792778472, z=-0.02067870369017157)",1745575495579645371
"geometry_msgs.msg.Vector3(x=-0.12934389405064825, y=-0.031053665604329834, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05465347632452675, y=-0.12402135012104151, z=-0.024129763892054394)",1745575495620854817
"geometry_msgs.msg.Vector3(x=-0.12791334935246276, y=-0.037348429287055424, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05799360746710587, y=-0.11937761044767334, z=-0.022622507206306253)",1745575495642130092
"geometry_msgs.msg.Vector3(x=-0.12791334935246276, y=-0.037348429287055424, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05799360746710587, y=-0.11937761044767334, z=-0.022622507206306253)",1745575495675689036
"geometry_msgs.msg.Vector3(x=-0.13053392570809416, y=-0.0342423639467257, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05471567197773775, y=-0.1203134831710506, z=-0.02321823595850987)",1745575495709353274
"geometry_msgs.msg.Vector3(x=-0.13053392570809416, y=-0.0342423639467257, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05471567197773775, y=-0.1203134831710506, z=-0.02321823595850987)",1745575495743008426
"geometry_msgs.msg.Vector3(x=-0.12856051727027415, y=-0.03252359920631997, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05585685989354693, y=-0.12327031148920714, z=-0.023811658726881547)",1745575495775099753
"geometry_msgs.msg.Vector3(x=-0.1270042176621826, y=-0.02641274477059261, z=3.133841260962061)","geometry_msgs.msg.Vector3(x=0.054144212647761626, y=-0.12883772253756307, z=-0.025361829355238775)",1745575495831977069
"geometry_msgs.msg.Vector3(x=-0.13660130343105312, y=-0.025939725847585464, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.04650806924170568, y=-0.12252125662173968, z=-0.02467680868942004)",1745575495851506626
"geometry_msgs.msg.Vector3(x=-0.13614680476177488, y=-0.024093030966367387, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.046294264339152104, y=-0.12472219451371568, z=-0.02523770573566085)",1745575495884434431
"geometry_msgs.msg.Vector3(x=-0.13167930156893698, y=-0.022684116371368402, z=2.7470044925131014)","geometry_msgs.msg.Vector3(x=0.04904476197994786, y=-0.1291742322570458, z=-0.026015509713307124)",1745575495906872911
"geometry_msgs.msg.Vector3(x=-0.12687225193817792, y=-0.029416903825381247, z=6.204972243679028)","geometry_msgs.msg.Vector3(x=0.055767534132578324, y=-0.126667112587716, z=-0.024650341223021954)",1745575495941577749
"geometry_msgs.msg.Vector3(x=-0.1307249423995295, y=-0.03607021428745729, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05495281533117542, y=-0.11830373533090256, z=-0.022701364922725797)",1745575495973882203
"geometry_msgs.msg.Vector3(x=-0.12950945421468774, y=-0.04108567018383526, z=4.080127018922194)","geometry_msgs.msg.Vector3(x=0.05681860077334742, y=-0.11383968898983657, z=-0.021403201842705808)",1745575496006766381
"geometry_msgs.msg.Vector3(x=-0.12696113475056908, y=-0.04906630814814918, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.058175634011567987, y=-0.10487179509108739, z=-0.019063322902243343)",1745575496040850804
"geometry_msgs.msg.Vector3(x=-0.12746319506841503, y=-0.04563481480878984, z=7.3455452531275)","geometry_msgs.msg.Vector3(x=0.059114380761655747, y=-0.11032174244054228, z=-0.02028764833418848)",1745575496073336411
"geometry_msgs.msg.Vector3(x=-0.1275611111955343, y=-0.048622465314081056, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.056929770365282434, y=-0.10404406308137827, z=-0.019001038930557324)",1745575496105350392
"geometry_msgs.msg.Vector3(x=-0.11898925522534566, y=-0.059197651686471627, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05731659833718882, y=-0.08899704541810771, z=-0.015286869288380923)",1745575496139321497
"geometry_msgs.msg.Vector3(x=-0.11489520304523422, y=-0.06023098086431285, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.054067860242120604, y=-0.08185572466934593, z=-0.01390884519988846)",1745575496172093408
"geometry_msgs.msg.Vector3(x=-0.12134877767438364, y=-0.05359263474038229, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.050866142989805636, y=-0.08741282555811138, z=-0.015623407350484125)",1745575496213453259
"geometry_msgs.msg.Vector3(x=-0.10998027013102803, y=-0.05105676684879771, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.04177283584201125, y=-0.07167579483274057, z=-0.012803513403278293)",1745575496238093378
"geometry_msgs.msg.Vector3(x=-0.09578430864908977, y=-0.052653188130147126, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.03907864830199573, y=-0.05955962662894534, z=-0.010149686796508033)",1745575496273704641
"geometry_msgs.msg.Vector3(x=-0.09432419869106191, y=-0.05233337793054554, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.03850275097522305, y=-0.0583446594532521, z=-0.00991783933972442)",1745575496305697377
"geometry_msgs.msg.Vector3(x=0.20711432320745765, y=0.04268458086124596, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=-0.0023889478347425648, y=0.17260148106015027, z=0.04183940232550508)",1745575496338235233
"geometry_msgs.msg.Vector3(x=-0.09445235820987705, y=-0.04857539254231795, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.035665593127958715, y=-0.05777826086729311, z=-0.010097674080755252)",1745575496368795455
"geometry_msgs.msg.Vector3(x=-0.1300837325503202, y=-0.04168972317036978, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.04354802387118569, y=-0.09392711031040055, z=-0.018032879180272514)",1745575496403992578
"geometry_msgs.msg.Vector3(x=-0.09093699037149174, y=-0.03409927616483035, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.024903733467269356, y=-0.05322562643004629, z=-0.010193305773416267)",1745575496435497510
"geometry_msgs.msg.Vector3(x=-0.0668124631185815, y=-0.03846458372628583, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.02493970620477965, y=-0.03790835343126508, z=-0.006452532339399251)",1745575496469284922
"geometry_msgs.msg.Vector3(x=-0.07419712578377058, y=-0.040738732947835296, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.027170829874775294, y=-0.04273230516669208, z=-0.007379282527229189)",1745575496501828108
"geometry_msgs.msg.Vector3(x=-0.0659414435519004, y=-0.04306767097852798, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.027812464524917705, y=-0.03774548756953119, z=-0.0060907987460377105)",1745575496535683280
"geometry_msgs.msg.Vector3(x=-0.09720069853241056, y=-0.016325201260093104, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.014325387692000357, y=-0.055819614110208325, z=-0.0120118294372332)",1745575496569070243
"geometry_msgs.msg.Vector3(x=-0.05054851706962962, y=-0.03306709471545623, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.02030855615092606, y=-0.027924264707523315, z=-0.004535949491951335)",1745575496599605288
"geometry_msgs.msg.Vector3(x=-0.12052079037416856, y=-0.0152609843390776, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05044107209247304, y=-0.13809781322878295, z=-0.028035961739953364)",1745575496632556356
"geometry_msgs.msg.Vector3(x=-0.1440160160385248, y=0.014126520254526698, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.017848407372880574, y=-0.14243729021102736, z=-0.03274784711518051)",1745575496665327185
"geometry_msgs.msg.Vector3(x=0.18643569269110605, y=0.0476238255581954, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=-0.004662362947023253, y=0.18290808484475884, z=0.0440989382581759)",1745575496698906907
"geometry_msgs.msg.Vector3(x=0.19082629176362476, y=0.042682882416396756, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=-9.746736040199181e-18, y=0.1803943802423861, z=0.044008299355834855)",1745575496732001497
"geometry_msgs.msg.Vector3(x=-0.12052079037416856, y=-0.0152609843390776, z=866025.1537844386)","geometry_msgs.msg.Vector3(x=0.05044107209247304, y=-0.13809781322878295, z=-0.028035961739953364)",1745575496764654787
